0.814937, 0.697018, 0.703755, 0.977868, 0.984511, 0.030764, 0.939617, 0.745885, 0.753589, 0.411529, 0.586517, 0.943739, 0.247091, 0.549193, 0.229521, 0.693101, 1.000000, 0.647194, 2.000000
0.595937, 0.792070, 0.795263, 0.430546, 0.917677, 0.900311, 0.729317, 0.560912, 0.659719, 0.835308, 0.644648, 0.444574, 0.821845, 0.877929, 0.238097, 0.414149, 0.378853, 0.973378, 2.000000
0.453427, 0.226596, 0.870323, 0.841191, 0.132745, 0.954045, 0.175484, 0.022898, 0.142479, 0.673925, 0.082893, 0.437570, 0.230946, 0.423193, 0.578802, 0.139901, 0.539182, 0.620506, 2.000000
0.358701, 0.539518, 0.408215, 0.391051, 0.661392, 0.732242, 0.413306, 0.678889, 0.089554, 0.456813, 0.971094, 0.115883, 0.895509, 0.895201, 0.412027, 0.066841, 0.254963, 0.146528, 2.000000
0.795755, 0.128263, 0.883221, 0.531580, 0.547186, 0.628215, 0.689083, 0.943043, 0.466011, 0.096538, 0.434932, 0.731717, 0.870257, 0.852625, 0.526075, 0.787385, 0.630960, 0.741111, 2.000000
0.500880, 0.359642, 0.940674, 0.148662, 0.579291, 0.298008, 0.906147, 0.766308, 0.023792, 0.608241, 0.315981, 0.844344, 0.384578, 0.600120, 0.942242, 0.984353, 0.225039, 0.692802, 2.000000
0.029075, 0.675903, 0.023818, 0.112343, 0.834425, 0.268611, 0.937121, 0.578007, 0.729552, 0.846577, 0.419630, 0.286033, 0.783675, 0.454724, 0.450836, 0.911639, 0.827635, 0.125775, 2.000000
0.294809, 0.818491, 0.548901, 0.985515, 0.475221, 0.674026, 0.194566, 0.270438, 0.453501, 0.725234, 0.653243, 0.098246, 0.369144, 0.250227, 0.426023, 0.382203, 0.776310, 0.561917, 2.000000
0.484097, 0.271748, 0.287672, 0.423926, 0.826591, 0.688548, 0.314189, 0.107072, 0.762442, 0.720745, 0.984890, 0.345250, 0.144282, 0.961796, 0.020862, 0.127286, 0.978851, 0.877795, 2.000000
0.774528, 0.028160, 0.501226, 0.180243, 0.502010, 0.016745, 0.683114, 0.239569, 0.695831, 0.762544, 0.118257, 0.695323, 0.489869, 0.352577, 0.527906, 0.779650, 0.309180, 0.262625, 2.000000
0.420376, 0.371103, 0.743200, 0.061337, 0.188663, 0.848492, 0.874594, 0.143781, 0.153998, 0.352695, 0.392889, 0.634858, 0.790056, 0.856099, 0.602236, 0.168351, 0.534791, 0.987850, 2.000000
0.531586, 0.147323, 0.344915, 0.083544, 0.737561, 0.345990, 0.168598, 0.691612, 0.094744, 0.181840, 0.371332, 0.481182, 0.507608, 0.823695, 0.146206, 0.596803, 0.371712, 0.199704, 2.000000
0.304996, 0.239492, 0.831986, 0.020105, 0.999605, 0.294926, 0.715630, 0.415998, 0.923781, 0.137795, 0.068870, 0.983673, 0.205342, 0.192231, 0.501192, 0.181525, 0.691496, 0.615903, 2.000000
0.249992, 0.735134, 0.939253, 0.894845, 0.235154, 0.985229, 0.531320, 0.398870, 0.193572, 0.898491, 0.735963, 0.890967, 0.980893, 0.828387, 0.442572, 0.452794, 0.770368, 0.435868, 2.000000
0.384137, 0.883973, 0.028181, 0.359038, 0.357207, 0.527551, 0.031868, 0.591517, 0.135093, 0.046251, 0.662418, 0.337987, 0.305741, 0.024319, 0.030218, 0.339385, 0.576787, 0.759766, 2.000000
0.715668, 0.328256, 0.576586, 0.020417, 0.384219, 0.824969, 0.716395, 0.325484, 0.856643, 0.397610, 0.835653, 0.468422, 0.003526, 0.681615, 0.113683, 0.567194, 0.559496, 0.802996, 2.000000
0.679011, 0.114171, 0.529501, 0.187208, 0.418164, 0.333965, 0.134501, 0.120120, 0.532576, 0.967734, 0.158408, 0.475215, 0.142175, 0.162203, 0.809612, 0.770714, 0.936669, 0.402317, 2.000000
0.743182, 0.420028, 0.432055, 0.687273, 0.042300, 0.041487, 0.987829, 0.869670, 0.413375, 0.529953, 0.422453, 0.181826, 0.899520, 0.729197, 0.157720, 0.877461, 0.619299, 0.218238, 2.000000
0.014302, 0.945582, 0.245290, 0.681559, 0.967995, 0.450817, 0.591838, 0.272682, 0.677357, 0.756318, 0.619746, 0.911224, 0.703462, 0.763166, 0.376805, 0.478001, 0.352676, 0.328039, 2.000000
0.198312, 0.435480, 0.669033, 0.998275, 0.108438, 0.034556, 0.261368, 0.994012, 0.701690, 0.409697, 0.000000, 0.309441, 0.733099, 0.698905, 0.142817, 0.249735, 0.129009, 0.823628, 2.000000
0.493025, 0.235707, 0.637555, 0.542159, 0.068136, 0.862748, 0.455327, 0.058975, 0.381525, 0.347853, 0.333233, 0.297856, 0.765183, 0.062201, 0.000000, 0.747003, 0.671495, 0.005439, 2.000000
0.943098, 0.759155, 0.476050, 0.834689, 0.092569, 0.161082, 0.828699, 0.215090, 0.391724, 0.649802, 0.818031, 0.015658, 0.394109, 0.622022, 0.067604, 0.593514, 0.555821, 0.102612, 2.000000
0.403652, 0.624198, 0.352113, 0.692979, 0.214326, 0.816831, 0.435764, 0.220343, 0.575081, 0.255469, 0.545396, 0.360068, 0.051404, 0.920695, 0.677206, 0.830931, 0.299390, 0.121531, 2.000000
0.122613, 0.604394, 0.492254, 0.115674, 0.403728, 0.592959, 0.656469, 0.182341, 0.655619, 0.558351, 0.600486, 0.033860, 0.747472, 0.052863, 0.951871, 0.744179, 0.386653, 0.784740, 2.000000
0.809911, 0.251109, 0.554488, 0.054762, 0.569481, 0.053567, 0.474159, 0.043926, 0.152285, 0.217151, 0.356741, 0.383044, 0.215221, 0.717142, 0.324419, 0.714947, 0.461236, 0.522179, 2.000000
0.932504, 0.534225, 0.071377, 0.508257, 0.798020, 0.857324, 0.532825, 0.500020, 0.867844, 0.514050, 0.500546, 0.410647, 0.549860, 0.115714, 0.901999, 0.274168, 0.644693, 0.038550, 2.000000
0.319968, 0.499817, 0.542945, 0.579451, 0.940068, 0.187714, 0.643025, 0.101654, 0.610796, 0.379836, 0.878105, 0.682851, 0.931461, 0.988415, 0.135823, 0.127658, 0.648466, 0.384503, 2.000000
0.675988, 0.905763, 0.967108, 0.765222, 0.633914, 0.761368, 0.213448, 0.255502, 0.666007, 0.367260, 0.747840, 0.937007, 0.959203, 0.418924, 0.987823, 0.958261, 0.485332, 0.206337, 1.000000
0.132643, 0.962659, 0.515105, 0.821089, 0.288338, 0.530223, 0.796602, 0.845158, 0.034115, 0.463331, 0.776236, 0.776739, 0.123358, 0.739730, 0.884610, 0.202865, 0.032088, 0.688890, 2.000000
0.366147, 0.160722, 0.559682, 0.889862, 0.334719, 0.089739, 0.464333, 0.653626, 0.541261, 0.474776, 0.373305, 0.710902, 0.614082, 0.884552, 0.876302, 0.550462, 0.166398, 0.537829, 2.000000
0.115522, 0.761659, 0.343926, 0.778410, 0.157902, 0.666445, 0.574802, 0.044471, 0.775650, 0.496833, 0.394344, 0.066889, 0.056687, 0.150945, 0.614086, 0.271753, 0.059806, 0.595362, 2.000000
0.862773, 0.390181, 0.599830, 0.855796, 0.772080, 0.060444, 0.302725, 0.720186, 0.489927, 0.604195, 0.530767, 0.058835, 0.607461, 0.207119, 0.962065, 0.793836, 0.190443, 0.843833, 2.000000
0.728765, 0.783769, 0.961580, 0.053234, 0.422252, 0.189716, 0.768271, 0.899319, 0.942613, 0.695955, 0.013842, 0.850486, 0.268905, 0.315683, 0.365230, 0.734239, 0.446060, 0.002923, 1.000000
0.892812, 0.834937, 0.733360, 0.374701, 0.720797, 0.941962, 0.221153, 0.861692, 0.868797, 0.830720, 0.989824, 0.576043, 0.442310, 0.324131, 0.008378, 0.950048, 0.845626, 0.639419, 2.000000
0.347212, 0.021217, 0.666390, 0.969257, 0.377993, 0.337019, 0.821617, 0.912956, 0.790502, 0.827243, 0.492240, 0.567781, 0.635560, 0.067081, 0.514137, 0.319568, 0.430189, 0.304765, 2.000000
0.466714, 0.926587, 0.605109, 0.303392, 0.586200, 0.542995, 0.895422, 0.974506, 0.247861, 0.776716, 0.487293, 0.366779, 0.093374, 0.440366, 0.355943, 0.696606, 0.890369, 0.180193, 2.000000
0.602632, 0.822887, 0.916041, 0.263571, 0.026285, 0.692955, 0.972734, 0.673160, 0.725226, 0.738514, 0.514662, 0.244093, 0.037485, 0.256268, 0.818105, 0.668712, 0.074033, 0.467105, 2.000000
0.634937, 0.581528, 0.052574, 0.293216, 0.299096, 0.535523, 0.152702, 0.639220, 0.557482, 0.534328, 0.269976, 0.756280, 0.935756, 0.709333, 0.589307, 0.804384, 0.424089, 0.256637, 2.000000
0.685283, 0.467627, 0.710426, 0.966553, 0.674230, 0.130963, 0.708222, 0.619887, 0.524231, 0.224352, 0.016459, 0.237066, 0.684897, 0.314065, 0.249676, 0.045899, 0.745197, 0.763354, 2.000000
0.897058, 0.194221, 0.461628, 0.710114, 0.881044, 0.323760, 0.296909, 0.949052, 0.988525, 0.164216, 0.677270, 0.199415, 0.076427, 0.122026, 0.756601, 0.220502, 0.327968, 0.556397, 2.000000
0.136947, 0.451016, 0.629714, 0.238870, 0.991199, 0.357474, 0.310393, 0.595547, 0.213784, 0.686062, 0.689860, 0.720971, 0.172493, 0.363332, 0.428398, 0.919421, 0.751163, 0.157533, 2.000000
0.965417, 0.868091, 0.437047, 0.068351, 0.144293, 0.199468, 0.700552, 0.366771, 0.967280, 0.126237, 0.686935, 0.973680, 0.024738, 0.342556, 0.099171, 0.207100, 0.000246, 0.949437, 1.000000
0.440616, 0.285655, 0.751686, 0.883727, 0.925624, 0.779267, 0.978799, 0.304733, 0.204226, 0.712033, 0.007357, 0.200887, 0.085862, 0.487844, 0.932971, 0.727059, 0.855764, 0.071565, 2.000000
0.224332, 1.000000, 0.661700, 0.797249, 0.201187, 0.647545, 0.557201, 0.474173, 0.013918, 0.058131, 0.167345, 0.554315, 0.265553, 0.181497, 0.277302, 0.655797, 0.529931, 0.294259, 2.000000
0.258808, 0.718428, 0.237488, 0.255965, 0.290189, 0.279497, 0.383795, 0.064953, 0.886167, 0.429781, 0.723341, 0.523589, 0.693360, 0.577629, 0.751304, 0.811244, 0.930675, 0.054478, 2.000000
0.522434, 0.560788, 0.047279, 0.810702, 0.931896, 0.788911, 0.064716, 0.731042, 0.783587, 0.200933, 0.278820, 0.372514, 0.412903, 0.646513, 0.679472, 0.902370, 0.804432, 0.024923, 2.000000
0.616808, 0.741979, 0.782759, 0.031584, 0.239346, 0.149769, 0.402923, 0.939182, 0.060205, 0.032147, 0.633642, 0.319290, 0.995376, 0.407343, 0.385730, 0.555554, 0.455744, 0.250366, 1.000000
0.108568, 0.806004, 0.388046, 0.251046, 0.392700, 0.088378, 0.337200, 0.017355, 0.600863, 0.539300, 0.075839, 0.350736, 0.903875, 0.133670, 0.256510, 0.430947, 0.886774, 0.943618, 2.000000
0.467182, 0.447116, 0.566042, 0.361174, 0.652407, 0.803834, 0.750304, 0.956541, 0.534239, 0.875709, 0.444018, 0.128125, 0.909754, 0.357220, 0.896157, 0.757380, 0.764724, 0.778842, 2.000000
0.663435, 0.265552, 0.104169, 0.924151, 0.232244, 0.120111, 0.017719, 0.367571, 0.939368, 0.594521, 0.593093, 0.418611, 0.331284, 0.480405, 0.194211, 0.764883, 0.219907, 0.233294, 2.000000
0.165931, 0.279214, 0.067835, 0.735522, 0.534290, 0.013438, 0.141818, 0.579406, 0.897463, 0.865536, 0.550407, 0.505948, 0.753454, 0.333010, 0.768073, 0.107596, 0.602816, 0.903384, 2.000000
0.543046, 0.215810, 0.269939, 0.610700, 0.321679, 0.573198, 0.208719, 0.147171, 0.952055, 0.018066, 0.364966, 0.213008, 0.326024, 0.381377, 0.124781, 1.000000, 0.727233, 0.814860, 2.000000
0.310317, 0.551143, 0.330015, 0.701041, 0.451207, 0.000742, 0.513619, 0.247351, 0.083558, 0.293213, 0.981781, 0.857341, 0.221382, 0.572468, 0.217380, 0.503345, 0.336804, 0.550369, 2.000000
0.554492, 0.640384, 0.178539, 0.945910, 0.966427, 0.910538, 0.285372, 0.137171, 0.933625, 0.449824, 0.931274, 0.268417, 0.717867, 0.768753, 0.776706, 0.971997, 0.591914, 0.852577, 2.000000
0.060131, 0.031649, 0.274191, 0.335486, 0.058652, 0.878365, 0.699176, 0.404842, 0.862241, 0.154931, 0.888771, 0.210009, 0.576093, 0.651601, 0.209775, 0.577756, 0.653197, 0.191164, 2.000000
0.837787, 0.348369, 0.138348, 0.912604, 0.724402, 0.437180, 0.442227, 0.893573, 0.274286, 0.572391, 0.569427, 0.594144, 0.681982, 0.519322, 0.072449, 0.120181, 0.516560, 0.660154, 2.000000
0.271335, 0.653216, 0.994521, 0.781223, 0.462768, 0.225939, 0.569462, 0.524092, 0.221238, 0.150284, 0.459689, 0.189056, 0.674586, 0.107334, 0.534846, 0.711823, 0.832000, 0.898477, 2.000000
0.023536, 0.789030, 0.392710, 0.863854, 0.816080, 0.632709, 0.468146, 0.529215, 0.982255, 0.649058, 0.384112, 0.175073, 0.344233, 0.700752, 0.301680, 0.941792, 0.316485, 0.701930, 2.000000
0.273733, 0.608261, 0.167591, 0.677292, 0.012882, 0.821443, 0.539960, 0.494057, 0.178257, 0.611613, 0.465334, 0.904210, 0.632672, 0.096843, 0.542808, 0.163314, 0.816885, 0.712079, 2.000000
0.498633, 0.517978, 0.014706, 0.037523, 0.804054, 0.743800, 0.905463, 0.037848, 0.269317, 0.661279, 0.141611, 0.806014, 0.478745, 0.980094, 0.728062, 0.348030, 0.989537, 0.447947, 2.000000
0.288282, 0.944544, 0.798723, 0.805348, 0.633055, 0.220815, 0.423875, 0.564299, 0.798965, 0.101933, 0.853740, 0.986337, 0.065650, 0.394973, 0.693077, 0.188142, 0.906218, 0.350024, 2.000000
0.907430, 0.846319, 0.032804, 0.382621, 0.646013, 0.935434, 0.035707, 0.550320, 0.215856, 0.923282, 0.353067, 0.830274, 0.867183, 0.081796, 0.367280, 0.538187, 0.087436, 0.272206, 1.000000
0.791309, 0.094811, 0.376082, 0.322851, 0.271306, 0.918344, 0.092511, 0.673118, 0.913504, 0.320568, 0.236465, 0.403221, 0.620819, 0.500915, 0.999326, 0.160530, 0.264873, 0.478692, 2.000000
0.644632, 0.970114, 0.816835, 0.561652, 0.778738, 0.455389, 0.918972, 0.811074, 0.253004, 0.418335, 0.780856, 0.014166, 0.432558, 0.772095, 0.522115, 0.076594, 0.172803, 0.847612, 2.000000
0.244002, 0.175833, 0.291479, 0.397310, 0.493754, 0.314417, 0.853831, 0.505587, 0.770507, 0.869938, 0.955412, 0.816031, 0.334473, 0.504464, 0.380743, 0.702648, 0.342887, 0.709190, 2.000000
0.805749, 0.068255, 0.313769, 0.135862, 0.029110, 0.378547, 0.887565, 0.164777, 0.431865, 0.067160, 0.891449, 0.431881, 0.077634, 0.732829, 0.493054, 0.567864, 0.046875, 0.320120, 2.000000
0.671993, 0.730552, 0.951484, 0.273316, 0.822079, 0.993286, 0.041534, 0.115011, 0.166119, 0.007524, 0.823777, 0.533494, 0.604459, 0.074117, 0.240492, 0.438838, 0.866687, 0.108822, 2.000000
0.579695, 0.509823, 0.221340, 0.555904, 0.689494, 0.076239, 0.245890, 0.265310, 0.895668, 0.543872, 0.510534, 0.126775, 0.667739, 0.943944, 0.607043, 0.991835, 0.188151, 0.907501, 2.000000
0.978085, 0.597151, 0.308799, 0.985781, 0.279176, 0.902869, 0.759868, 0.205021, 0.564529, 0.755339, 0.862390, 0.704425, 0.555339, 0.326309, 0.829798, 0.054295, 0.978383, 0.504800, 1.000000
0.473262, 0.980320, 0.255909, 0.010027, 0.553396, 0.556141, 0.581830, 0.923908, 0.467881, 0.768424, 0.913506, 0.183209, 0.841219, 0.284067, 0.907719, 0.462552, 0.635558, 0.020824, 1.000000
0.508285, 0.568798, 0.009836, 0.351200, 0.896603, 0.684294, 0.999526, 0.438872, 0.298985, 0.336912, 0.179476, 0.228638, 0.188112, 0.843975, 0.390647, 0.283275, 0.500324, 0.306930, 2.000000
0.483067, 0.918884, 0.570522, 0.466149, 0.112091, 0.929051, 0.254184, 0.125194, 0.426154, 0.995863, 0.027667, 0.300467, 0.010072, 0.605745, 0.697007, 0.445617, 0.521519, 0.732310, 2.000000
0.550199, 0.989757, 0.381466, 0.602041, 0.130587, 0.209064, 0.809842, 0.930171, 0.690925, 0.667606, 0.204520, 0.626098, 0.045712, 0.542044, 0.103280, 0.612524, 0.703598, 0.372298, 2.000000
0.630281, 0.007094, 0.580346, 0.755316, 0.324683, 0.365563, 0.089699, 0.697416, 0.071481, 0.816192, 0.844042, 0.579660, 0.098916, 0.811992, 0.858902, 0.606123, 0.527659, 0.380359, 2.000000
0.693491, 0.056598, 0.697292, 0.474198, 0.869000, 0.812223, 0.890769, 0.986404, 0.349967, 0.434005, 0.131140, 0.139570, 0.711850, 0.110396, 0.633588, 0.443046, 0.966106, 0.950988, 2.000000
0.918488, 0.311869, 0.620880, 0.386738, 0.443375, 0.896214, 0.498604, 0.555461, 0.163776, 0.912181, 0.409108, 0.563780, 0.321437, 0.475220, 0.084385, 0.487070, 0.067104, 0.863872, 2.000000
0.970570, 0.691643, 0.526384, 0.080739, 0.104017, 0.791566, 0.805402, 0.631945, 0.597518, 0.290688, 0.413026, 0.655558, 0.875094, 0.076448, 0.570693, 0.640863, 0.678407, 0.991380, 1.000000
0.000841, 0.936884, 0.770678, 0.794059, 0.353010, 0.669204, 0.816169, 0.965612, 0.712330, 0.583523, 0.164954, 0.810976, 0.287386, 0.992050, 0.890600, 0.531135, 0.898831, 0.880551, 2.000000
0.768338, 0.863427, 0.094924, 0.093859, 0.510953, 0.203960, 0.789615, 0.795151, 0.117297, 0.944486, 0.259287, 0.275085, 0.773236, 0.746384, 0.408045, 0.940379, 0.179043, 0.775505, 1.000000
0.843083, 0.124664, 0.589867, 0.644388, 0.712442, 0.546912, 0.359889, 0.375396, 0.627664, 0.259848, 0.145642, 0.292832, 0.193810, 0.956477, 0.065926, 0.387940, 0.358593, 0.203319, 2.000000
0.382044, 0.952773, 0.091294, 0.926040, 0.198312, 0.642900, 0.113366, 0.877110, 0.632877, 0.446550, 0.753618, 0.259732, 0.563844, 0.619000, 0.036752, 0.721860, 0.758313, 0.431846, 2.000000
0.979609, 0.139899, 0.953147, 0.088514, 0.016047, 0.257122, 0.003249, 0.296839, 0.740197, 0.975829, 0.472032, 0.132830, 0.469566, 0.089122, 0.487964, 0.404966, 0.834329, 0.858694, 2.000000
0.950792, 0.267966, 0.278185, 0.626994, 0.860452, 0.714600, 0.235491, 0.848301, 0.002107, 0.358404, 0.273088, 0.651061, 0.107485, 0.901270, 0.165984, 0.586508, 0.624649, 0.441304, 2.000000
0.559917, 0.210712, 0.694921, 0.149388, 0.125920, 0.162612, 0.251062, 0.814043, 0.928017, 0.901659, 0.613720, 0.265543, 0.407542, 0.726647, 0.871154, 0.230835, 0.662626, 0.176538, 2.000000
0.085722, 0.076075, 0.057884, 0.436249, 0.331285, 0.773833, 0.671460, 0.293575, 0.048270, 0.642792, 0.174522, 0.838689, 0.395754, 0.560449, 0.279533, 0.633380, 0.195623, 0.999165, 2.000000
0.586177, 0.532671, 0.745660, 0.947916, 0.410695, 0.656735, 0.517686, 0.052394, 0.201442, 0.132586, 0.868653, 0.520780, 0.973739, 0.460924, 0.355155, 0.411531, 0.080258, 0.398063, 2.000000
0.008237, 0.431943, 1.000000, 0.108665, 0.671436, 0.170902, 0.204235, 0.704040, 0.611655, 0.632225, 0.948342, 0.670207, 0.922336, 0.269080, 0.047602, 0.828307, 0.738260, 0.733602, 2.000000
0.049046, 0.047496, 0.760254, 0.665408, 0.774686, 0.866392, 0.595573, 0.880700, 0.588206, 0.211364, 0.309429, 0.589047, 0.673092, 0.436597, 0.082404, 0.880479, 0.106571, 0.085348, 2.000000
0.076153, 0.711244, 0.885190, 0.121547, 0.906154, 0.236506, 0.364506, 0.782696, 0.343415, 0.817362, 0.712602, 0.549746, 0.853112, 0.305184, 0.204989, 0.647200, 0.883874, 0.752443, 2.000000
0.290532, 0.465612, 0.213821, 0.450590, 0.524518, 0.397091, 0.328189, 0.862776, 0.826247, 0.312128, 0.902887, 0.493879, 0.801101, 0.219313, 0.958394, 0.846619, 0.419119, 0.585386, 2.000000
0.069109, 0.115858, 0.192259, 0.192141, 0.119460, 0.574467, 0.320589, 0.706838, 0.809256, 0.699725, 0.845858, 0.535066, 0.462604, 0.628468, 0.508474, 0.626237, 0.289623, 0.664798, 2.000000
0.375881, 0.378528, 0.414540, 0.902579, 0.703666, 0.413180, 0.488112, 0.129540, 0.317636, 0.933506, 0.718622, 0.170860, 0.810900, 0.261284, 0.913348, 0.544424, 0.939934, 0.312021, 2.000000
0.915707, 0.890834, 0.810617, 0.762172, 0.688474, 0.263262, 0.449738, 0.287995, 0.621698, 0.269729, 0.761062, 0.735579, 0.791649, 0.165637, 0.333679, 0.674924, 0.239009, 0.078158, 1.000000
0.335991, 0.855365, 0.721559, 0.128878, 0.307146, 0.287456, 0.522510, 0.510381, 0.312054, 0.919055, 0.089015, 0.025084, 0.857674, 0.793043, 0.059197, 0.816554, 0.167848, 0.371569, 2.000000
0.524356, 0.015579, 0.924449, 0.729032, 0.594903, 0.706354, 0.925720, 0.170799, 0.649662, 0.000000, 0.696560, 0.919206, 0.180400, 0.054419, 0.573118, 0.737540, 0.259865, 0.967046, 2.000000
0.563588, 0.712195, 0.585253, 0.003536, 0.950504, 0.781741, 0.124265, 0.349025, 0.261230, 0.341810, 0.217673, 0.038023, 0.515987, 0.371167, 0.120471, 0.173965, 0.362258, 0.749166, 2.000000
0.430435, 0.254469, 0.764107, 0.207390, 0.960372, 0.467221, 0.273277, 0.173154, 0.578427, 0.023821, 0.432016, 0.250232, 0.650779, 0.805115, 0.419431, 0.241838, 0.616869, 0.830885, 2.000000
0.324644, 0.809389, 0.439010, 0.044745, 0.573796, 0.276082, 0.020693, 0.788905, 0.806801, 0.362613, 0.794059, 0.153599, 0.504039, 0.755721, 0.586121, 0.659426, 0.235528, 0.960423, 2.000000
0.868908, 0.910275, 0.774837, 0.703655, 0.340041, 0.135917, 0.070171, 0.334601, 0.075538, 0.192999, 0.041505, 0.760133, 0.518059, 0.676943, 0.740201, 0.975352, 0.579443, 0.494986, 1.000000
0.903005, 0.395503, 0.223845, 0.142412, 0.706983, 0.254526, 0.993384, 0.258590, 0.952572, 0.052568, 0.222434, 0.508259, 0.879940, 0.391113, 0.850045, 0.424948, 0.390801, 0.269987, 2.000000
0.991543, 0.611835, 0.201833, 0.230419, 0.048329, 0.173651, 0.332033, 0.919981, 0.435215, 0.010154, 0.642106, 0.540098, 0.625784, 0.276948, 0.687523, 0.029163, 0.957180, 0.592857, 1.000000
0.705211, 0.828907, 0.454769, 0.234868, 0.753342, 0.099995, 0.200063, 0.512117, 0.409899, 0.569981, 0.965142, 0.278000, 0.535271, 0.671511, 0.862758, 0.009306, 0.714361, 0.245783, 2.000000
0.750168, 0.226190, 0.000000, 0.070627, 0.499998, 0.141003, 0.669242, 1.000000, 0.027230, 0.960940, 0.471997, 0.874952, 0.233069, 0.272597, 0.267546, 0.508310, 0.467600, 0.935000, 2.000000
0.782414, 0.362466, 0.117975, 0.670756, 0.163426, 0.424321, 0.650906, 0.542937, 0.113623, 0.122522, 0.318586, 0.768267, 0.486171, 0.689839, 0.294564, 0.688239, 0.274873, 0.575103, 2.000000
0.098006, 0.915098, 0.840809, 0.277044, 0.049882, 0.122809, 0.076630, 0.585982, 0.386860, 0.479520, 0.895521, 0.466797, 0.447119, 0.137753, 0.320132, 0.310917, 0.228991, 0.454281, 2.000000
0.247806, 0.248484, 0.642969, 0.512299, 0.532081, 0.585888, 0.302441, 0.308654, 0.908757, 0.302953, 0.499738, 0.082125, 0.659198, 0.835811, 0.152209, 0.337115, 0.811424, 0.041018, 2.000000
0.179168, 0.403424, 0.416815, 0.598373, 0.906454, 0.753254, 0.865888, 0.186371, 0.107789, 0.371216, 0.701739, 0.746226, 0.272138, 0.030409, 0.827841, 0.261536, 0.322483, 0.920378, 2.000000
