0.229462, 0.278926, 0.508167, 0.279279, 0.282252, 0.339089, 0.150665, 1.000000
0.203022, 0.260331, 0.438294, 0.279279, 0.232359, 0.226098, 0.172329, 1.000000
0.332389, 0.365702, 0.670599, 0.361486, 0.421240, 0.258604, 0.255539, 1.000000
0.270066, 0.332645, 0.474592, 0.347410, 0.310050, 0.359633, 0.284589, 1.000000
0.242682, 0.291322, 0.527223, 0.312500, 0.245902, 0.011702, 0.264402, 1.000000
0.462701, 0.522727, 0.583485, 0.483108, 0.528154, 0.344160, 0.349089, 1.000000
0.330500, 0.413223, 0.406534, 0.460586, 0.396294, 0.410212, 0.384047, 1.000000
0.316336, 0.363636, 0.587114, 0.386261, 0.370634, 0.176689, 0.242738, 1.000000
0.421152, 0.469008, 0.633394, 0.457770, 0.497505, 0.177339, 0.414082, 1.000000
0.522191, 0.535124, 0.833938, 0.456081, 0.609408, 0.195673, 0.454948, 1.000000
0.529745, 0.590909, 0.592559, 0.521959, 0.594440, 0.267576, 0.496307, 1.000000
0.612842, 0.613636, 0.905626, 0.525338, 0.750535, 0.284869, 0.475135, 1.000000
0.397545, 0.435950, 0.673321, 0.426239, 0.468995, 0.305153, 0.388971, 1.000000
0.348442, 0.363636, 0.783122, 0.280405, 0.476123, 0.769728, 0.237322, 1.000000
0.278565, 0.297521, 0.716878, 0.252815, 0.374911, 0.236890, 0.324471, 1.000000
0.274788, 0.297521, 0.699637, 0.254505, 0.376336, 0.192942, 0.323486, 1.000000
0.242682, 0.235537, 0.842105, 0.134572, 0.406985, 0.220507, 0.129985, 1.000000
0.463645, 0.506198, 0.670599, 0.550676, 0.545973, 0.513061, 0.496800, 1.000000
0.426818, 0.440083, 0.821234, 0.382883, 0.593015, 0.307233, 0.325455, 1.000000
0.303116, 0.336777, 0.647005, 0.268581, 0.374198, 0.103356, 0.217627, 1.000000
0.450425, 0.485537, 0.707804, 0.451577, 0.543835, 0.078261, 0.301822, 1.000000
0.415486, 0.444215, 0.727768, 0.377815, 0.532431, 0.285129, 0.322994, 1.000000
0.396601, 0.435950, 0.669691, 0.363739, 0.471133, 0.252103, 0.291482, 1.000000
0.403211, 0.466942, 0.539927, 0.438626, 0.447612, 0.177339, 0.409650, 1.000000
0.362606, 0.411157, 0.607985, 0.386261, 0.457591, 0.417363, 0.307730, 1.000000
0.490085, 0.516529, 0.764065, 0.436374, 0.573058, 0.627742, 0.303791, 1.000000
0.368272, 0.454545, 0.414701, 0.459459, 0.344262, 0.435697, 0.431807, 1.000000
0.353163, 0.386364, 0.680581, 0.340653, 0.405560, 0.333238, 0.347120, 1.000000
0.371105, 0.452479, 0.431942, 0.474099, 0.344262, 0.093084, 0.476613, 1.000000
0.419263, 0.487603, 0.523593, 0.452140, 0.414825, 0.151855, 0.452979, 1.000000
0.365439, 0.400826, 0.668784, 0.275338, 0.532431, 0.264845, 0.258493, 1.000000
0.408876, 0.417355, 0.839383, 0.273086, 0.557377, 0.049006, 0.280158, 1.000000
0.452314, 0.487603, 0.704174, 0.429617, 0.562366, 0.160436, 0.346135, 1.000000
0.143532, 0.219008, 0.282214, 0.146396, 0.286529, 0.095815, 0.000000, 1.000000
0.078376, 0.092975, 0.546279, 0.061374, 0.156807, 0.251583, 0.043328, 1.000000
0.060434, 0.045455, 0.688748, 0.001689, 0.177477, 0.195543, 0.090596, 1.000000
0.167139, 0.161157, 0.764065, 0.099662, 0.293656, 0.319195, 0.042344, 1.000000
0.248347, 0.295455, 0.543557, 0.279279, 0.313614, 0.441028, 0.280158, 1.000000
0.206799, 0.239669, 0.576225, 0.204392, 0.282252, 0.053427, 0.129493, 1.000000
0.216242, 0.225207, 0.724138, 0.135135, 0.348539, 0.206335, 0.043328, 1.000000
0.354108, 0.404959, 0.585299, 0.411599, 0.399145, 0.071240, 0.310684, 1.000000
0.322946, 0.388430, 0.493648, 0.399775, 0.376336, 0.188782, 0.301822, 1.000000
0.356941, 0.409091, 0.585299, 0.377252, 0.372773, 0.090874, 0.384540, 1.000000
0.202077, 0.276860, 0.342105, 0.288851, 0.179615, 0.359893, 0.269818, 1.000000
0.664778, 0.737603, 0.537205, 0.727477, 0.663578, 0.430496, 0.758740, 2.000000
0.590179, 0.673554, 0.491833, 0.618806, 0.608696, 0.508380, 0.668636, 2.000000
0.629839, 0.685950, 0.618875, 0.607545, 0.687099, 0.490697, 0.626292, 2.000000
0.804533, 0.795455, 0.907441, 0.706644, 0.926586, 0.282269, 0.768095, 2.000000
0.588291, 0.640496, 0.639746, 0.629505, 0.610121, 0.421134, 0.650911, 2.000000
0.583569, 0.663223, 0.505445, 0.578829, 0.575909, 0.540236, 0.628262, 2.000000
0.635505, 0.723140, 0.470054, 0.655968, 0.550962, 0.397730, 0.690793, 2.000000
0.955619, 0.995868, 0.618875, 0.945946, 0.843906, 0.479255, 0.951256, 2.000000
0.788480, 0.842975, 0.607078, 0.870495, 0.719173, 0.558959, 0.907435, 2.000000
0.616619, 0.648760, 0.735935, 0.535473, 0.667142, 0.272127, 0.604136, 2.000000
0.560907, 0.605372, 0.673321, 0.549550, 0.596579, 0.619810, 0.670113, 2.000000
0.767705, 0.780992, 0.813067, 0.623311, 0.874555, 0.592765, 0.669621, 2.000000
0.907460, 0.925620, 0.737750, 0.780405, 0.879544, 0.573132, 0.821270, 2.000000
0.847970, 0.894628, 0.633394, 0.836149, 0.813970, 0.091914, 0.863614, 2.000000
0.842304, 0.888430, 0.634301, 0.826014, 0.834640, 0.285649, 0.820286, 2.000000
0.725212, 0.760331, 0.715971, 0.717342, 0.727726, 0.218167, 0.826194, 2.000000
0.782814, 0.795455, 0.805808, 0.667230, 0.808268, 0.114928, 0.782866, 2.000000
0.792257, 0.878099, 0.461887, 0.929054, 0.741269, 0.380437, 0.974397, 2.000000
1.000000, 0.991736, 0.823956, 0.942568, 1.000000, 0.652056, 0.842935, 2.000000
0.971671, 0.958678, 0.862069, 0.873311, 0.999287, 0.552718, 0.887248, 2.000000
0.898017, 0.946281, 0.603448, 0.947072, 0.823236, 0.154715, 0.950271, 2.000000
0.771483, 0.783058, 0.819419, 0.716779, 0.831076, 0.306193, 0.755293, 2.000000
0.776204, 0.801653, 0.748639, 0.773086, 0.757662, 0.321406, 0.755293, 2.000000
0.755430, 0.752066, 0.893829, 0.640766, 0.876693, 0.680792, 0.668636, 2.000000
0.733711, 0.849174, 0.336661, 0.994932, 0.609408, 0.541926, 0.949778, 2.000000
0.593012, 0.669421, 0.514519, 0.698198, 0.593728, 0.381087, 0.712949, 2.000000
0.823418, 0.863636, 0.666062, 0.811937, 0.841055, 0.352612, 0.846381, 2.000000
0.792257, 0.859504, 0.549909, 0.872748, 0.657163, 0.179290, 0.952240, 2.000000
0.715770, 0.795455, 0.504537, 0.772523, 0.628653, 0.271477, 0.863614, 2.000000
0.767705, 0.811983, 0.661525, 0.743243, 0.751247, 0.185011, 0.776957, 2.000000
0.549575, 0.586777, 0.712341, 0.461149, 0.637919, 0.448829, 0.541113, 2.000000
0.698772, 0.712810, 0.826679, 0.557995, 0.758375, 0.169408, 0.648941, 2.000000
0.837583, 0.845041, 0.820327, 0.683559, 0.899501, 0.460661, 0.733629, 2.000000
0.811143, 0.871901, 0.577132, 0.827703, 0.749109, 0.337009, 0.841950, 2.000000
0.789424, 0.828512, 0.678766, 0.759572, 0.801853, 0.338439, 0.802068, 2.000000
0.778093, 0.801653, 0.758621, 0.640766, 0.823949, 0.232470, 0.669621, 2.000000
0.779981, 0.776860, 0.884755, 0.705518, 0.838204, 0.270176, 0.827671, 2.000000
0.664778, 0.712810, 0.652450, 0.638514, 0.672131, 0.387718, 0.694239, 2.000000
0.882908, 0.931818, 0.608893, 1.000000, 0.807555, 0.323356, 1.000000, 2.000000
0.751653, 0.787190, 0.711434, 0.706081, 0.744120, 0.126500, 0.677006, 2.000000
0.742210, 0.766529, 0.762250, 0.680180, 0.811832, 0.191122, 0.627770, 2.000000
0.830028, 0.890496, 0.576225, 0.790541, 0.827512, 0.378746, 0.711965, 2.000000
0.806421, 0.805785, 0.865699, 0.722973, 0.906629, 0.174739, 0.691777, 2.000000
0.807365, 0.867769, 0.581670, 0.765766, 0.789024, 0.769338, 0.755293, 2.000000
0.980170, 1.000000, 0.705989, 0.936937, 0.970064, 0.508640, 0.884786, 2.000000
0.799811, 0.834711, 0.701452, 0.854167, 0.776194, 0.192812, 0.809453, 2.000000
0.790368, 0.783058, 0.903811, 0.648649, 0.903065, 0.464042, 0.606105, 2.000000
0.808310, 0.834711, 0.734120, 0.757883, 0.844619, 0.301512, 0.820286, 2.000000
0.783758, 0.789256, 0.841198, 0.747748, 0.811832, 0.373675, 0.712457, 2.000000
0.891407, 0.927686, 0.662432, 0.897523, 0.874555, 0.298782, 0.886755, 2.000000
0.911237, 0.929752, 0.740472, 0.797297, 0.949394, 0.667789, 0.821763, 2.000000
0.712937, 0.766529, 0.627042, 0.653153, 0.665004, 0.371075, 0.734613, 2.000000
0.526912, 0.613636, 0.460073, 0.485923, 0.539558, 0.457801, 0.582964, 2.000000
0.740321, 0.735537, 0.903811, 0.608671, 0.813257, 0.288510, 0.682422, 2.000000
0.509915, 0.512397, 0.892015, 0.261261, 0.678546, 0.334278, 0.307730, 2.000000
0.770538, 0.778926, 0.833031, 0.682432, 0.883108, 0.445058, 0.725258, 2.000000
0.761095, 0.826446, 0.559891, 0.780405, 0.687099, 0.471453, 0.779419, 2.000000
0.697828, 0.710744, 0.827586, 0.608108, 0.753386, 0.193982, 0.689316, 2.000000
0.903683, 0.954545, 0.593466, 0.908784, 0.814683, 0.148864, 0.820286, 2.000000
0.657224, 0.671488, 0.825771, 0.502252, 0.755524, 0.598226, 0.562285, 2.000000
0.728045, 0.719008, 0.931942, 0.608108, 0.801853, 0.269396, 0.710487, 2.000000
0.788480, 0.807851, 0.781307, 0.701014, 0.851746, 0.278628, 0.704087, 2.000000
0.452314, 0.514463, 0.567151, 0.554617, 0.454740, 0.480685, 0.628262, 2.000000
0.525968, 0.603306, 0.510889, 0.532658, 0.545260, 0.455200, 0.628262, 2.000000
0.469311, 0.512397, 0.673321, 0.493806, 0.554526, 0.546997, 0.653865, 2.000000
0.452314, 0.464876, 0.824864, 0.325450, 0.595153, 0.368604, 0.452979, 2.000000
0.639282, 0.692149, 0.638838, 0.701577, 0.672844, 0.358983, 0.714919, 2.000000
0.470255, 0.566116, 0.404719, 0.574887, 0.428368, 0.243782, 0.669621, 2.000000
0.473088, 0.557851, 0.452813, 0.525338, 0.467569, 0.254834, 0.607090, 2.000000
0.532578, 0.572314, 0.697822, 0.547860, 0.600143, 0.390578, 0.690793, 2.000000
0.234183, 0.311983, 0.362069, 0.322635, 0.259444, 0.590165, 0.431315, 3.000000
0.257790, 0.316116, 0.482759, 0.361486, 0.315752, 0.815236, 0.453471, 3.000000
0.259679, 0.318182, 0.489111, 0.275901, 0.316465, 0.680011, 0.387986, 3.000000
0.153919, 0.188017, 0.518149, 0.182995, 0.240200, 0.611619, 0.345643, 3.000000
0.116147, 0.204545, 0.175136, 0.233671, 0.104775, 0.481855, 0.324471, 3.000000
0.058546, 0.148760, 0.078040, 0.213964, 0.040627, 0.702636, 0.372230, 3.000000
0.079320, 0.148760, 0.230490, 0.155968, 0.063435, 0.189302, 0.301822, 3.000000
0.179415, 0.216942, 0.523593, 0.207207, 0.240200, 0.475354, 0.237814, 3.000000
0.199245, 0.268595, 0.372051, 0.274212, 0.200285, 0.324396, 0.392418, 3.000000
0.018886, 0.107438, 0.023593, 0.235360, 0.012830, 0.610709, 0.332349, 3.000000
0.117092, 0.169421, 0.376588, 0.204955, 0.149679, 0.575992, 0.387986, 3.000000
0.134089, 0.229339, 0.152450, 0.284910, 0.104063, 0.809645, 0.369769, 3.000000
0.157696, 0.245868, 0.228675, 0.286599, 0.144690, 0.518912, 0.414082, 3.000000
0.055713, 0.130165, 0.167877, 0.180743, 0.044904, 0.333758, 0.237322, 3.000000
0.072710, 0.132231, 0.273140, 0.155405, 0.089095, 0.426855, 0.366322, 3.000000
0.056657, 0.132231, 0.156080, 0.197635, 0.032074, 0.656347, 0.344658, 3.000000
0.070822, 0.095041, 0.467332, 0.086712, 0.156094, 0.335708, 0.238306, 3.000000
0.145420, 0.272727, 0.000000, 0.278716, 0.081967, 0.527884, 0.345150, 3.000000
0.109537, 0.229339, 0.000907, 0.306869, 0.034212, 0.469763, 0.389463, 3.000000
0.084986, 0.167355, 0.165154, 0.228041, 0.046329, 0.601087, 0.389463, 3.000000
0.184136, 0.260331, 0.312160, 0.310811, 0.177477, 0.301252, 0.478582, 3.000000
0.135033, 0.190083, 0.382940, 0.253941, 0.128297, 0.455850, 0.388479, 3.000000
0.137866, 0.206612, 0.303993, 0.207207, 0.154669, 0.549077, 0.259478, 3.000000
0.185080, 0.239669, 0.432849, 0.244369, 0.240912, 0.475094, 0.323486, 3.000000
0.051936, 0.078512, 0.432849, 0.063063, 0.116892, 0.731111, 0.260955, 3.000000
0.142587, 0.152893, 0.646098, 0.115991, 0.221668, 0.186701, 0.264402, 3.000000
0.174693, 0.243802, 0.345735, 0.236486, 0.190306, 0.540756, 0.369769, 3.000000
0.147309, 0.214876, 0.328494, 0.291667, 0.147541, 0.373545, 0.403250, 3.000000
0.071766, 0.146694, 0.190563, 0.155968, 0.027085, 0.464432, 0.301822, 3.000000
0.061379, 0.121901, 0.252269, 0.107545, 0.060584, 0.358333, 0.280158, 3.000000
0.040604, 0.121901, 0.098004, 0.239865, 0.050606, 0.776229, 0.317085, 3.000000
0.090652, 0.142562, 0.339383, 0.150901, 0.153243, 0.773629, 0.215165, 3.000000
0.064212, 0.115702, 0.306715, 0.106419, 0.094797, 0.460791, 0.236829, 3.000000
0.076487, 0.138430, 0.266788, 0.133446, 0.094797, 0.627092, 0.280650, 3.000000
0.022663, 0.113636, 0.016334, 0.213401, 0.007840, 0.574302, 0.327917, 3.000000
0.019830, 0.033058, 0.461887, 0.046171, 0.136137, 0.521122, 0.267848, 3.000000
0.063267, 0.123967, 0.248639, 0.161599, 0.057021, 0.594196, 0.282127, 3.000000
0.014164, 0.066116, 0.225045, 0.138514, 0.008553, 0.511891, 0.218612, 3.000000
0.084042, 0.132231, 0.355717, 0.158221, 0.091233, 0.664539, 0.237814, 3.000000
0.152975, 0.219008, 0.337568, 0.257883, 0.187455, 0.116488, 0.324471, 3.000000
0.077432, 0.111570, 0.434664, 0.107545, 0.103350, 0.545047, 0.150665, 3.000000
0.176582, 0.206612, 0.567151, 0.189752, 0.275837, 0.548947, 0.309207, 3.000000
0.151086, 0.196281, 0.451906, 0.192005, 0.198860, 0.532044, 0.314623, 3.000000
0.100094, 0.136364, 0.448276, 0.117680, 0.156807, 0.577813, 0.303299, 3.000000
0.217186, 0.280992, 0.417423, 0.335586, 0.282252, 0.704716, 0.392418, 3.000000
0.091596, 0.185950, 0.106171, 0.261261, 0.037776, 0.428675, 0.326440, 3.000000
0.115203, 0.214876, 0.106171, 0.289414, 0.061297, 0.537375, 0.410143, 3.000000
0.030217, 0.080579, 0.264065, 0.106419, 0.032074, 0.443888, 0.215165, 3.000000
0.060434, 0.084711, 0.465517, 0.106982, 0.136137, 0.878818, 0.215657, 3.000000
0.000000, 0.000000, 0.514519, 0.000000, 0.111903, 0.547387, 0.135401, 3.000000
0.032106, 0.080579, 0.280399, 0.082770, 0.062010, 0.602387, 0.258986, 3.000000
0.064212, 0.092975, 0.437387, 0.108108, 0.124020, 0.418664, 0.237322, 3.000000
0.120869, 0.126033, 0.647913, 0.131194, 0.230221, 0.368214, 0.301822, 3.000000
0.021719, 0.086777, 0.158802, 0.158221, 0.000000, 0.531524, 0.280650, 3.000000
0.143532, 0.177686, 0.506352, 0.189752, 0.245902, 0.437777, 0.242738, 3.000000
0.208687, 0.219008, 0.706897, 0.146959, 0.353528, 0.534125, 0.194485, 3.000000
0.207743, 0.231405, 0.639746, 0.182995, 0.302210, 0.613439, 0.216150, 3.000000
0.262512, 0.283058, 0.696915, 0.237050, 0.354954, 0.507730, 0.281635, 3.000000
0.191690, 0.260331, 0.362976, 0.287725, 0.200285, 0.330377, 0.350566, 3.000000
0.204910, 0.200413, 0.801270, 0.097973, 0.374198, 0.268226, 0.153127, 3.000000
0.169027, 0.212810, 0.479129, 0.180180, 0.255880, 0.612009, 0.258986, 3.000000
0.196412, 0.188017, 0.813067, 0.047860, 0.359943, 0.199574, 0.111275, 3.000000
0.055713, 0.064050, 0.543557, 0.061937, 0.128297, 0.427245, 0.152142, 3.000000
0.199245, 0.206612, 0.719601, 0.159910, 0.328582, 1.000000, 0.236829, 3.000000
0.168083, 0.219008, 0.441016, 0.171734, 0.235210, 0.410082, 0.237322, 3.000000
0.151086, 0.163223, 0.637024, 0.134009, 0.250178, 0.372635, 0.172821, 3.000000
0.060434, 0.097107, 0.390200, 0.135698, 0.117605, 0.462872, 0.238306, 3.000000
0.246459, 0.258264, 0.727768, 0.189752, 0.429081, 0.981667, 0.264402, 3.000000
0.118036, 0.165289, 0.399274, 0.155405, 0.146828, 0.368344, 0.258493, 3.000000
0.161473, 0.192149, 0.547187, 0.193694, 0.245189, 0.633463, 0.267848, 3.000000
