0.027027, 0.102041, 0.102041, 0.208333, 1.000000
0.027027, 0.224490, 0.224490, 0.520833, 1.000000
0.054054, 0.081633, 0.081633, 0.125000, 2.000000
0.054054, 0.367347, 0.367347, 0.697917, 2.000000
0.054054, 0.142857, 0.142857, 0.250000, 2.000000
0.027027, 0.122449, 0.122449, 0.270833, 2.000000
0.027027, 0.306122, 0.306122, 0.822917, 1.000000
0.040541, 0.102041, 0.102041, 0.197917, 1.000000
0.027027, 0.122449, 0.122449, 0.281250, 1.000000
0.027027, 0.142857, 0.142857, 0.343750, 2.000000
0.027027, 0.183673, 0.183673, 0.489583, 1.000000
0.054054, 0.081633, 0.081633, 0.145833, 2.000000
0.027027, 0.040816, 0.040816, 0.072917, 2.000000
0.040541, 0.306122, 0.306122, 0.750000, 1.000000
0.027027, 0.061224, 0.061224, 0.125000, 2.000000
0.000000, 0.020408, 0.020408, 0.020833, 1.000000
0.054054, 0.122449, 0.122449, 0.239583, 1.000000
0.013514, 0.163265, 0.163265, 0.510417, 1.000000
0.027027, 0.061224, 0.061224, 0.145833, 1.000000
0.027027, 0.061224, 0.061224, 0.145833, 1.000000
0.054054, 0.326531, 0.326531, 0.718750, 2.000000
0.027027, 0.020408, 0.020408, 0.020833, 1.000000
0.027027, 0.020408, 0.020408, 0.020833, 2.000000
0.027027, 0.020408, 0.020408, 0.020833, 2.000000
0.027027, 0.061224, 0.061224, 0.145833, 2.000000
0.027027, 0.020408, 0.020408, 0.020833, 1.000000
0.027027, 0.020408, 0.020408, 0.020833, 1.000000
0.027027, 0.020408, 0.020408, 0.020833, 1.000000
0.054054, 0.102041, 0.102041, 0.218750, 2.000000
0.027027, 0.061224, 0.061224, 0.145833, 1.000000
0.027027, 0.061224, 0.061224, 0.145833, 1.000000
0.027027, 0.061224, 0.061224, 0.145833, 1.000000
0.027027, 0.102041, 0.102041, 0.270833, 2.000000
0.027027, 0.102041, 0.102041, 0.270833, 1.000000
0.054054, 0.020408, 0.020408, 0.020833, 1.000000
0.054054, 0.020408, 0.020408, 0.020833, 1.000000
0.054054, 0.020408, 0.020408, 0.020833, 1.000000
0.027027, 0.122449, 0.122449, 0.343750, 2.000000
0.054054, 0.020408, 0.020408, 0.020833, 2.000000
0.054054, 0.020408, 0.020408, 0.020833, 1.000000
0.054054, 0.020408, 0.020408, 0.020833, 1.000000
0.054054, 0.020408, 0.020408, 0.020833, 1.000000
0.162162, 0.204082, 0.204082, 0.218750, 1.000000
0.054054, 0.122449, 0.122449, 0.270833, 1.000000
0.040541, 0.326531, 0.326531, 0.875000, 1.000000
0.054054, 0.163265, 0.163265, 0.375000, 2.000000
0.054054, 0.061224, 0.061224, 0.125000, 2.000000
0.067568, 0.122449, 0.122449, 0.250000, 2.000000
0.054054, 0.142857, 0.142857, 0.333333, 2.000000
0.027027, 0.244898, 0.244898, 0.770833, 2.000000
0.054054, 0.163265, 0.163265, 0.395833, 1.000000
0.027027, 0.081633, 0.081633, 0.250000, 1.000000
0.027027, 0.081633, 0.081633, 0.250000, 1.000000
0.081081, 0.326531, 0.326531, 0.708333, 1.000000
0.000000, 0.142857, 0.142857, 0.593750, 1.000000
0.040541, 0.081633, 0.081633, 0.250000, 1.000000
0.027027, 0.040816, 0.040816, 0.125000, 1.000000
0.027027, 0.183673, 0.183673, 0.645833, 1.000000
0.054054, 0.081633, 0.081633, 0.218750, 2.000000
0.054054, 0.163265, 0.163265, 0.458333, 1.000000
0.054054, 0.081633, 0.081633, 0.218750, 1.000000
0.054054, 0.142857, 0.142857, 0.395833, 2.000000
0.027027, 0.224490, 0.224490, 0.833333, 1.000000
0.148649, 0.469388, 0.469388, 0.645833, 1.000000
0.027027, 0.122449, 0.122449, 0.458333, 2.000000
0.054054, 0.204082, 0.204082, 0.614583, 1.000000
0.013514, 0.122449, 0.122449, 0.572917, 1.000000
0.027027, 0.204082, 0.204082, 0.802083, 2.000000
0.027027, 0.040816, 0.040816, 0.145833, 2.000000
0.054054, 0.081633, 0.081633, 0.250000, 2.000000
0.027027, 0.102041, 0.102041, 0.406250, 2.000000
0.027027, 0.081633, 0.081633, 0.322917, 2.000000
0.027027, 0.061224, 0.061224, 0.250000, 1.000000
0.027027, 0.081633, 0.081633, 0.333333, 1.000000
0.054054, 0.142857, 0.142857, 0.458333, 2.000000
0.027027, 0.061224, 0.061224, 0.250000, 1.000000
0.054054, 0.142857, 0.142857, 0.479167, 2.000000
0.027027, 0.020408, 0.020408, 0.083333, 2.000000
0.054054, 0.081633, 0.081633, 0.270833, 1.000000
0.027027, 0.224490, 0.224490, 0.968750, 1.000000
0.027027, 0.020408, 0.020408, 0.083333, 1.000000
0.054054, 0.102041, 0.102041, 0.343750, 1.000000
0.027027, 0.204082, 0.204082, 0.895833, 1.000000
0.027027, 0.040816, 0.040816, 0.177083, 1.000000
0.027027, 0.081633, 0.081633, 0.364583, 1.000000
0.027027, 0.224490, 0.224490, 1.000000, 1.000000
0.121622, 0.081633, 0.081633, 0.177083, 1.000000
0.027027, 0.020408, 0.020408, 0.093750, 1.000000
0.027027, 0.163265, 0.163265, 0.750000, 1.000000
0.067568, 0.265306, 0.265306, 0.875000, 1.000000
0.054054, 0.040816, 0.040816, 0.145833, 1.000000
0.054054, 0.040816, 0.040816, 0.145833, 1.000000
0.054054, 0.020408, 0.020408, 0.072917, 2.000000
0.054054, 0.040816, 0.040816, 0.145833, 2.000000
0.081081, 0.040816, 0.040816, 0.125000, 1.000000
0.027027, 0.020408, 0.020408, 0.093750, 1.000000
0.027027, 0.020408, 0.020408, 0.093750, 2.000000
0.027027, 0.020408, 0.020408, 0.093750, 1.000000
0.027027, 0.122449, 0.122449, 0.583333, 2.000000
0.054054, 0.102041, 0.102041, 0.385417, 1.000000
0.054054, 0.204082, 0.204082, 0.791667, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 2.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 2.000000
0.027027, 0.000000, 0.000000, 0.000000, 2.000000
0.027027, 0.000000, 0.000000, 0.000000, 2.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.027027, 0.000000, 0.000000, 0.000000, 1.000000
0.148649, 0.183673, 0.183673, 0.343750, 1.000000
0.148649, 0.061224, 0.061224, 0.145833, 2.000000
0.054054, 0.081633, 0.081633, 0.322917, 2.000000
0.054054, 0.102041, 0.102041, 0.406250, 2.000000
0.027027, 0.040816, 0.040816, 0.208333, 1.000000
0.054054, 0.061224, 0.061224, 0.250000, 2.000000
0.135135, 0.061224, 0.061224, 0.145833, 1.000000
0.027027, 0.061224, 0.061224, 0.343750, 1.000000
0.054054, 0.224490, 0.224490, 0.895833, 1.000000
0.175676, 0.142857, 0.142857, 0.250000, 1.000000
0.148649, 0.163265, 0.163265, 0.322917, 1.000000
0.054054, 0.081633, 0.081633, 0.333333, 1.000000
0.054054, 0.061224, 0.061224, 0.250000, 1.000000
0.108108, 0.285714, 0.285714, 0.781250, 1.000000
0.054054, 0.081633, 0.081633, 0.343750, 2.000000
0.054054, 0.122449, 0.122449, 0.520833, 1.000000
0.054054, 0.122449, 0.122449, 0.520833, 1.000000
0.027027, 0.061224, 0.061224, 0.343750, 1.000000
0.148649, 0.204082, 0.204082, 0.416667, 1.000000
0.027027, 0.020408, 0.020408, 0.125000, 1.000000
0.027027, 0.081633, 0.081633, 0.468750, 2.000000
0.121622, 0.142857, 0.142857, 0.375000, 2.000000
0.054054, 0.102041, 0.102041, 0.468750, 1.000000
0.148649, 0.122449, 0.122449, 0.281250, 1.000000
0.121622, 0.163265, 0.163265, 0.447917, 1.000000
0.054054, 0.102041, 0.102041, 0.520833, 1.000000
0.054054, 0.122449, 0.122449, 0.583333, 1.000000
0.081081, 0.020408, 0.020408, 0.093750, 2.000000
0.054054, 0.122449, 0.122449, 0.583333, 1.000000
0.148649, 0.163265, 0.163265, 0.375000, 1.000000
0.148649, 0.102041, 0.102041, 0.250000, 1.000000
0.027027, 0.020408, 0.020408, 0.145833, 1.000000
0.027027, 0.122449, 0.122449, 0.770833, 1.000000
0.148649, 0.102041, 0.102041, 0.260417, 1.000000
0.148649, 0.040816, 0.040816, 0.125000, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 2.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 2.000000
0.054054, 0.000000, 0.000000, 0.020833, 2.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 2.000000
0.054054, 0.000000, 0.000000, 0.020833, 2.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.040816, 0.040816, 0.229167, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.054054, 0.000000, 0.000000, 0.020833, 2.000000
0.054054, 0.000000, 0.000000, 0.020833, 1.000000
0.135135, 0.142857, 0.142857, 0.385417, 1.000000
0.189189, 0.122449, 0.122449, 0.250000, 1.000000
0.108108, 0.183673, 0.183673, 0.635417, 1.000000
0.148649, 0.040816, 0.040816, 0.135417, 1.000000
0.054054, 0.020408, 0.020408, 0.125000, 1.000000
0.027027, 0.061224, 0.061224, 0.427083, 1.000000
0.108108, 0.163265, 0.163265, 0.583333, 1.000000
0.108108, 0.142857, 0.142857, 0.520833, 2.000000
0.148649, 0.428571, 0.428571, 1.000000, 1.000000
0.054054, 0.040816, 0.040816, 0.239583, 2.000000
0.148649, 0.326531, 0.326531, 0.802083, 2.000000
0.121622, 0.020408, 0.020408, 0.093750, 1.000000
0.054054, 0.081633, 0.081633, 0.458333, 1.000000
0.148649, 0.224490, 0.224490, 0.583333, 1.000000
0.094595, 0.224490, 0.224490, 0.875000, 1.000000
0.148649, 0.020408, 0.020408, 0.093750, 1.000000
0.148649, 0.020408, 0.020408, 0.093750, 1.000000
0.148649, 0.020408, 0.020408, 0.093750, 1.000000
0.027027, 0.102041, 0.102041, 0.760417, 1.000000
0.148649, 0.142857, 0.142857, 0.406250, 2.000000
0.148649, 0.040816, 0.040816, 0.145833, 2.000000
0.162162, 0.244898, 0.244898, 0.593750, 1.000000
0.027027, 0.040816, 0.040816, 0.343750, 1.000000
0.216216, 0.142857, 0.142857, 0.270833, 1.000000
0.148649, 0.122449, 0.122449, 0.364583, 1.000000
0.054054, 0.040816, 0.040816, 0.270833, 1.000000
0.162162, 0.224490, 0.224490, 0.583333, 1.000000
0.054054, 0.061224, 0.061224, 0.406250, 1.000000
0.148649, 0.265306, 0.265306, 0.739583, 2.000000
0.027027, 0.020408, 0.020408, 0.218750, 1.000000
0.027027, 0.040816, 0.040816, 0.375000, 2.000000
0.054054, 0.081633, 0.081633, 0.583333, 1.000000
0.054054, 0.061224, 0.061224, 0.427083, 2.000000
0.040541, 0.020408, 0.020408, 0.218750, 1.000000
0.148649, 0.142857, 0.142857, 0.458333, 1.000000
0.054054, 0.122449, 0.122449, 0.833333, 1.000000
0.175676, 0.061224, 0.061224, 0.197917, 1.000000
0.216216, 0.204082, 0.204082, 0.395833, 1.000000
0.216216, 0.122449, 0.122449, 0.270833, 1.000000
0.094595, 0.020408, 0.020408, 0.145833, 1.000000
0.054054, 0.081633, 0.081633, 0.583333, 1.000000
0.054054, 0.081633, 0.081633, 0.583333, 1.000000
0.054054, 0.061224, 0.061224, 0.458333, 1.000000
0.189189, 0.244898, 0.244898, 0.572917, 1.000000
0.054054, 0.040816, 0.040816, 0.333333, 1.000000
0.189189, 0.346939, 0.346939, 0.791667, 1.000000
0.148649, 0.142857, 0.142857, 0.479167, 1.000000
0.189189, 0.306122, 0.306122, 0.708333, 1.000000
0.189189, 0.061224, 0.061224, 0.208333, 2.000000
0.189189, 0.081633, 0.081633, 0.250000, 1.000000
0.108108, 0.020408, 0.020408, 0.145833, 1.000000
0.148649, 0.081633, 0.081633, 0.322917, 1.000000
0.148649, 0.020408, 0.020408, 0.125000, 1.000000
0.054054, 0.020408, 0.020408, 0.218750, 1.000000
0.121622, 0.020408, 0.020408, 0.145833, 2.000000
0.189189, 0.081633, 0.081633, 0.270833, 2.000000
0.189189, 0.040816, 0.040816, 0.177083, 2.000000
0.189189, 0.061224, 0.061224, 0.218750, 2.000000
0.216216, 0.224490, 0.224490, 0.500000, 1.000000
0.148649, 0.061224, 0.061224, 0.270833, 1.000000
0.148649, 0.081633, 0.081633, 0.343750, 1.000000
0.148649, 0.081633, 0.081633, 0.343750, 1.000000
0.027027, 0.061224, 0.061224, 0.708333, 1.000000
0.189189, 0.081633, 0.081633, 0.270833, 1.000000
0.189189, 0.020408, 0.020408, 0.125000, 1.000000
0.189189, 0.020408, 0.020408, 0.125000, 1.000000
0.189189, 0.020408, 0.020408, 0.125000, 1.000000
0.189189, 0.020408, 0.020408, 0.125000, 1.000000
0.189189, 0.020408, 0.020408, 0.125000, 1.000000
0.189189, 0.020408, 0.020408, 0.125000, 1.000000
0.027027, 0.040816, 0.040816, 0.520833, 1.000000
0.189189, 0.102041, 0.102041, 0.333333, 1.000000
0.148649, 0.081633, 0.081633, 0.364583, 2.000000
0.054054, 0.081633, 0.081633, 0.750000, 1.000000
0.148649, 0.040816, 0.040816, 0.218750, 1.000000
0.216216, 0.061224, 0.061224, 0.218750, 1.000000
0.216216, 0.040816, 0.040816, 0.177083, 1.000000
0.148649, 0.081633, 0.081633, 0.375000, 1.000000
0.148649, 0.020408, 0.020408, 0.145833, 1.000000
0.162162, 0.163265, 0.163265, 0.604167, 1.000000
0.121622, 0.000000, 0.000000, 0.072917, 1.000000
0.121622, 0.000000, 0.000000, 0.072917, 1.000000
0.054054, 0.020408, 0.020408, 0.281250, 1.000000
0.148649, 0.020408, 0.020408, 0.156250, 1.000000
0.189189, 0.061224, 0.061224, 0.250000, 1.000000
0.148649, 0.163265, 0.163265, 0.729167, 2.000000
0.148649, 0.081633, 0.081633, 0.406250, 1.000000
0.202703, 0.306122, 0.306122, 0.833333, 1.000000
0.121622, 0.081633, 0.081633, 0.510417, 2.000000
0.148649, 0.061224, 0.061224, 0.333333, 1.000000
0.189189, 0.142857, 0.142857, 0.500000, 2.000000
0.216216, 0.122449, 0.122449, 0.375000, 1.000000
0.189189, 0.020408, 0.020408, 0.145833, 1.000000
0.027027, 0.020408, 0.020408, 0.406250, 1.000000
0.189189, 0.306122, 0.306122, 1.000000, 1.000000
0.189189, 0.061224, 0.061224, 0.270833, 2.000000
0.216216, 0.122449, 0.122449, 0.385417, 1.000000
0.189189, 0.122449, 0.122449, 0.468750, 1.000000
0.216216, 0.102041, 0.102041, 0.343750, 1.000000
0.216216, 0.102041, 0.102041, 0.343750, 2.000000
0.148649, 0.122449, 0.122449, 0.625000, 2.000000
0.216216, 0.020408, 0.020408, 0.145833, 1.000000
0.216216, 0.040816, 0.040816, 0.197917, 2.000000
0.148649, 0.040816, 0.040816, 0.270833, 1.000000
0.148649, 0.122449, 0.122449, 0.645833, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 2.000000
0.121622, 0.040816, 0.040816, 0.333333, 1.000000
0.189189, 0.061224, 0.061224, 0.291667, 1.000000
0.310811, 0.755102, 0.755102, 1.000000, 1.000000
0.148649, 0.102041, 0.102041, 0.583333, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.000000, 0.000000, 0.093750, 1.000000
0.148649, 0.020408, 0.020408, 0.197917, 1.000000
0.148649, 0.081633, 0.081633, 0.500000, 1.000000
0.148649, 0.020408, 0.020408, 0.197917, 1.000000
0.216216, 0.061224, 0.061224, 0.270833, 1.000000
0.054054, 0.020408, 0.020408, 0.406250, 1.000000
0.216216, 0.102041, 0.102041, 0.395833, 1.000000
0.189189, 0.040816, 0.040816, 0.250000, 1.000000
0.121622, 0.020408, 0.020408, 0.250000, 1.000000
0.283784, 0.306122, 0.306122, 0.645833, 1.000000
0.189189, 0.102041, 0.102041, 0.510417, 1.000000
0.148649, 0.020408, 0.020408, 0.229167, 1.000000
0.054054, 0.040816, 0.040816, 0.718750, 1.000000
0.283784, 0.244898, 0.244898, 0.572917, 1.000000
0.148649, 0.102041, 0.102041, 0.718750, 1.000000
0.189189, 0.020408, 0.020408, 0.197917, 2.000000
0.310811, 0.285714, 0.285714, 0.572917, 1.000000
0.189189, 0.061224, 0.061224, 0.375000, 1.000000
0.148649, 0.020408, 0.020408, 0.250000, 1.000000
0.216216, 0.081633, 0.081633, 0.395833, 2.000000
0.054054, 0.020408, 0.020408, 0.510417, 2.000000
0.189189, 0.040816, 0.040816, 0.302083, 1.000000
0.054054, 0.020408, 0.020408, 0.520833, 1.000000
0.121622, 0.061224, 0.061224, 0.656250, 1.000000
0.189189, 0.061224, 0.061224, 0.395833, 1.000000
0.148649, 0.040816, 0.040816, 0.395833, 2.000000
0.189189, 0.081633, 0.081633, 0.500000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.122449, 0.122449, 0.729167, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.189189, 0.000000, 0.000000, 0.125000, 1.000000
0.121622, 0.040816, 0.040816, 0.520833, 1.000000
0.189189, 0.122449, 0.122449, 0.739583, 1.000000
0.148649, 0.061224, 0.061224, 0.583333, 1.000000
0.148649, 0.061224, 0.061224, 0.593750, 1.000000
0.054054, 0.020408, 0.020408, 0.593750, 1.000000
0.148649, 0.061224, 0.061224, 0.614583, 1.000000
0.216216, 0.061224, 0.061224, 0.395833, 1.000000
0.216216, 0.183673, 0.183673, 0.906250, 1.000000
0.283784, 0.020408, 0.020408, 0.197917, 2.000000
0.283784, 0.040816, 0.040816, 0.250000, 1.000000
0.216216, 0.142857, 0.142857, 0.770833, 1.000000
0.283784, 0.040816, 0.040816, 0.250000, 2.000000
0.243243, 0.020408, 0.020408, 0.218750, 1.000000
0.310811, 0.081633, 0.081633, 0.322917, 1.000000
0.310811, 0.142857, 0.142857, 0.458333, 1.000000
0.216216, 0.040816, 0.040816, 0.333333, 1.000000
0.189189, 0.081633, 0.081633, 0.645833, 1.000000
0.189189, 0.040816, 0.040816, 0.406250, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.061224, 0.061224, 0.447917, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.000000, 0.000000, 0.145833, 1.000000
0.216216, 0.020408, 0.020408, 0.250000, 1.000000
0.283784, 0.020408, 0.020408, 0.218750, 1.000000
0.216216, 0.020408, 0.020408, 0.260417, 1.000000
0.283784, 0.020408, 0.020408, 0.218750, 1.000000
0.283784, 0.020408, 0.020408, 0.218750, 1.000000
0.189189, 0.061224, 0.061224, 0.572917, 1.000000
0.216216, 0.081633, 0.081633, 0.604167, 1.000000
0.310811, 0.020408, 0.020408, 0.218750, 1.000000
0.189189, 0.081633, 0.081633, 0.750000, 1.000000
0.310811, 0.040816, 0.040816, 0.270833, 1.000000
0.216216, 0.040816, 0.040816, 0.395833, 1.000000
0.121622, 0.020408, 0.020408, 0.520833, 1.000000
0.121622, 0.020408, 0.020408, 0.520833, 1.000000
0.216216, 0.122449, 0.122449, 0.885417, 2.000000
0.189189, 0.061224, 0.061224, 0.645833, 1.000000
0.189189, 0.020408, 0.020408, 0.343750, 1.000000
0.216216, 0.122449, 0.122449, 0.947917, 1.000000
0.283784, 0.020408, 0.020408, 0.239583, 1.000000
0.189189, 0.040816, 0.040816, 0.520833, 1.000000
0.310811, 0.265306, 0.265306, 0.947917, 1.000000
0.243243, 0.142857, 0.142857, 0.968750, 1.000000
0.216216, 0.040816, 0.040816, 0.458333, 1.000000
0.148649, 0.040816, 0.040816, 0.770833, 1.000000
0.148649, 0.020408, 0.020408, 0.520833, 1.000000
0.148649, 0.040816, 0.040816, 0.770833, 1.000000
0.310811, 0.224490, 0.224490, 0.875000, 1.000000
0.283784, 0.040816, 0.040816, 0.343750, 1.000000
0.310811, 0.020408, 0.020408, 0.250000, 1.000000
0.310811, 0.020408, 0.020408, 0.250000, 1.000000
0.310811, 0.142857, 0.142857, 0.645833, 1.000000
0.216216, 0.040816, 0.040816, 0.500000, 1.000000
0.310811, 0.040816, 0.040816, 0.322917, 1.000000
0.283784, 0.040816, 0.040816, 0.375000, 1.000000
0.310811, 0.020408, 0.020408, 0.270833, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 2.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.000000, 0.000000, 0.197917, 1.000000
0.283784, 0.081633, 0.081633, 0.604167, 1.000000
0.310811, 0.061224, 0.061224, 0.447917, 1.000000
0.283784, 0.061224, 0.061224, 0.520833, 1.000000
0.297297, 0.000000, 0.000000, 0.208333, 2.000000
0.148649, 0.020408, 0.020408, 0.708333, 1.000000
0.310811, 0.081633, 0.081633, 0.583333, 1.000000
0.310811, 0.040816, 0.040816, 0.395833, 1.000000
0.310811, 0.040816, 0.040816, 0.406250, 1.000000
0.189189, 0.040816, 0.040816, 0.843750, 1.000000
0.283784, 0.020408, 0.020408, 0.343750, 1.000000
0.351351, 0.081633, 0.081633, 0.489583, 2.000000
0.310811, 0.102041, 0.102041, 0.708333, 1.000000
0.310811, 0.000000, 0.000000, 0.218750, 1.000000
0.310811, 0.000000, 0.000000, 0.218750, 1.000000
0.310811, 0.000000, 0.000000, 0.218750, 1.000000
0.310811, 0.000000, 0.000000, 0.218750, 1.000000
0.310811, 0.000000, 0.000000, 0.218750, 1.000000
