1.000000, 1.000000, 0.066495, 1.000000, 0.611400, 0.927460, 0.300520, 1.000000, 0.439550, 1.000000, 0.675735, 1.000000, 0.538860, 1.000000, 0.426165, 1.000000, 0.000000, 1.000000, 0.000000, 0.809155, 0.579015, 1.000000, 0.811745, 1.000000, 0.414940, 1.000000, 0.679620, 1.000000, 0.167530, 1.000000, 0.942140, 1.000000, 0.405870, 2.000000
1.000000, 1.000000, 0.536900, 1.000000, 0.517100, 1.000000, 0.472185, 1.000000, 0.543820, 1.000000, 0.598255, 1.000000, 0.601640, 1.000000, 0.563925, 1.000000, 0.552805, 1.000000, 0.635435, 1.000000, 0.723790, 1.000000, 0.708750, 1.000000, 0.600165, 1.000000, 0.683715, 0.978015, 0.743205, 1.000000, 0.662460, 1.000000, 0.733560, 1.000000
1.000000, 0.754660, 0.030020, 1.000000, 0.633540, 0.482400, 0.000000, 1.000000, 0.000000, 0.718425, 0.000000, 0.500000, 0.500000, 0.000000, 0.328675, 0.311595, 0.518115, 1.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.418735, 0.961180, 0.698760, 0.632505, 0.500000, 0.500000, 1.000000, 0.615940, 0.500000, 0.500000, 2.000000
1.000000, 0.998225, 0.532340, 1.000000, 0.493820, 0.989055, 0.512490, 0.980560, 0.511560, 0.996370, 0.539040, 0.946615, 0.551730, 0.971060, 0.526345, 0.944045, 0.555600, 0.930520, 0.543155, 0.908165, 0.559150, 0.918340, 0.572210, 0.906645, 0.567060, 0.897380, 0.568190, 0.895550, 0.576895, 0.885610, 0.579650, 0.854705, 0.560075, 1.000000
0.000000, 0.500000, 0.500000, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 2.000000
1.000000, 0.835325, 0.512640, 0.833130, 0.525155, 0.785985, 0.593805, 0.543880, 0.670405, 0.818105, 0.560655, 0.810495, 0.571425, 0.893185, 0.554880, 0.791865, 0.590755, 0.571975, 0.706120, 0.769440, 0.606630, 0.757100, 0.613125, 0.744190, 0.618620, 0.730835, 0.623090, 0.717165, 0.626530, 0.703315, 0.628960, 1.000000, 0.665180, 1.000000
0.000000, 1.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 1.000000, 1.000000, 1.000000, 0.000000, 0.140625, 1.000000, 0.500000, 0.500000, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.781250, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000
1.000000, 1.000000, 0.496940, 1.000000, 0.450830, 1.000000, 0.461755, 1.000000, 0.446975, 1.000000, 0.444635, 1.000000, 0.302555, 1.000000, 0.421920, 0.960620, 0.340580, 0.932365, 0.327330, 0.958465, 0.279640, 0.980300, 0.265670, 0.909370, 0.298140, 0.913405, 0.288845, 0.878920, 0.308845, 0.902240, 0.297125, 0.871770, 0.274805, 1.000000
0.000000, 1.000000, 1.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.500000, 0.500000, 0.500000, 0.500000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 2.000000
1.000000, 0.980355, 0.535440, 1.000000, 0.521480, 1.000000, 0.546565, 0.950845, 0.474280, 0.946315, 0.512900, 0.916250, 0.469290, 0.937670, 0.549155, 0.882720, 0.501400, 0.876030, 0.473525, 0.829805, 0.460475, 0.820790, 0.470355, 0.778385, 0.461475, 0.790255, 0.488975, 0.748320, 0.493745, 0.756550, 0.499925, 0.760495, 0.499090, 1.000000
0.000000, 0.000000, 1.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 1.000000, 1.000000, 1.000000, 0.500000, 0.500000, 0.500000, 0.500000, 1.000000, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.500000, 0.500000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.500000, 0.500000, 2.000000
1.000000, 1.000000, 0.469090, 1.000000, 0.514710, 1.000000, 0.474345, 1.000000, 0.491465, 1.000000, 0.441370, 0.922465, 0.473990, 0.966960, 0.467010, 0.845850, 0.463105, 0.828655, 0.398165, 0.974550, 0.342210, 0.904260, 0.341730, 0.924660, 0.325810, 0.862645, 0.354130, 0.865470, 0.307120, 0.771780, 0.368580, 0.821035, 0.302565, 1.000000
1.000000, 1.000000, 0.789100, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.186020, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 2.000000
1.000000, 1.000000, 0.456430, 1.000000, 0.413685, 0.933175, 0.091105, 0.974085, 0.805265, 0.977365, 0.293090, 0.942430, 0.341320, 0.939685, 0.382835, 0.905255, 0.189100, 0.561225, 0.000000, 0.951420, 0.555265, 0.811785, 0.107265, 0.776945, 0.085660, 0.740680, 0.067085, 0.703250, 0.051630, 0.664920, 0.039360, 0.433295, 0.000000, 1.000000
0.000000, 0.000000, 0.000000, 0.500000, 0.500000, 0.000000, 1.000000, 1.000000, 0.312500, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 1.000000, 0.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.500000, 0.500000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.500000, 0.500000, 0.000000, 1.000000, 2.000000
1.000000, 1.000000, 0.541900, 1.000000, 0.586935, 1.000000, 0.433460, 0.990860, 0.822600, 1.000000, 0.739520, 1.000000, 0.795565, 1.000000, 0.853790, 1.000000, 0.913885, 1.000000, 0.975495, 1.000000, 1.000000, 0.990210, 1.000000, 0.958120, 1.000000, 0.919495, 1.000000, 0.874110, 1.000000, 0.821790, 1.000000, 0.762395, 1.000000, 1.000000
0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.500000, 0.500000, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 2.000000
1.000000, 1.000000, 0.428820, 1.000000, 0.418720, 1.000000, 0.381720, 1.000000, 0.462430, 1.000000, 0.374950, 1.000000, 0.369195, 1.000000, 0.390125, 1.000000, 0.306970, 1.000000, 0.269190, 1.000000, 0.322405, 1.000000, 0.201695, 1.000000, 0.261785, 0.994100, 0.251565, 1.000000, 0.120900, 1.000000, 0.121195, 1.000000, 0.077815, 1.000000
1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.490800, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.072085, 1.000000, 1.000000, 1.000000, 0.000000, 0.500000, 0.500000, 1.000000, 1.000000, 1.000000, 0.104295, 1.000000, 1.000000, 1.000000, 1.000000, 2.000000
1.000000, 0.941040, 0.426805, 0.967040, 0.444715, 0.960500, 0.417750, 0.941535, 0.414820, 0.942310, 0.340955, 0.926345, 0.342685, 0.910580, 0.320380, 0.903405, 0.331840, 0.876215, 0.264890, 0.852775, 0.264235, 0.830750, 0.249575, 0.806485, 0.259570, 0.784020, 0.226855, 0.750895, 0.200730, 0.735375, 0.213115, 0.710945, 0.209570, 1.000000
1.000000, 0.856265, 0.487025, 0.706435, 0.384665, 0.990095, 0.452635, 0.998545, 0.448820, 1.000000, 0.445245, 0.794825, 1.000000, 0.918630, 0.000000, 0.911350, 0.410685, 0.903800, 0.358715, 0.370430, 0.963650, 0.759665, 0.527280, 0.827465, 0.398040, 0.965620, 0.293465, 0.819055, 0.390495, 0.930680, 0.063230, 0.384070, 0.000000, 2.000000
1.000000, 1.000000, 0.420505, 0.861570, 0.638430, 0.917215, 0.208060, 1.000000, 0.358965, 1.000000, 0.250685, 0.899810, 0.437365, 0.884185, 0.573190, 1.000000, 0.696685, 1.000000, 0.632950, 0.981770, 0.490545, 0.962995, 0.043310, 1.000000, 0.574015, 1.000000, 0.442090, 1.000000, 0.444355, 1.000000, 0.766860, 1.000000, 0.211210, 1.000000
1.000000, 0.830805, 0.000000, 1.000000, 1.000000, 1.000000, 0.163395, 0.904465, 0.297770, 1.000000, 0.000000, 1.000000, 0.053125, 1.000000, 0.866965, 0.587945, 0.854910, 1.000000, 0.890180, 1.000000, 0.926340, 1.000000, 0.000000, 1.000000, 0.926785, 1.000000, 0.457145, 0.979910, 0.318750, 1.000000, 0.826340, 1.000000, 0.673660, 2.000000
1.000000, 1.000000, 0.502165, 1.000000, 0.493955, 1.000000, 0.485200, 1.000000, 0.464930, 0.989195, 0.468720, 1.000000, 0.467280, 0.986305, 0.460415, 0.962805, 0.431675, 0.970920, 0.428365, 0.997945, 0.428760, 0.974075, 0.432175, 0.947345, 0.395745, 0.945335, 0.410455, 0.928220, 0.407240, 0.918885, 0.399495, 0.919335, 0.396170, 1.000000
0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.500000, 0.500000, 2.000000
1.000000, 0.956205, 0.521735, 0.970955, 0.511400, 0.973525, 0.526725, 0.967910, 0.506605, 0.959555, 0.531740, 0.963830, 0.560335, 0.960240, 0.531055, 0.944495, 0.563610, 0.918720, 0.572195, 0.904915, 0.559245, 0.885205, 0.571110, 0.878775, 0.556495, 0.867750, 0.566410, 0.831935, 0.576500, 0.854625, 0.553770, 0.826290, 0.557235, 1.000000
1.000000, 1.000000, 0.512305, 0.998360, 0.524305, 0.987725, 0.535715, 0.808725, 0.000000, 0.955180, 0.555735, 0.942310, 0.768200, 0.910385, 0.570685, 0.884645, 0.575945, 1.000000, 0.705015, 0.829250, 0.581855, 0.800690, 0.582580, 0.772230, 0.581950, 0.744335, 0.580095, 0.717405, 0.577180, 0.691760, 0.573385, 1.000000, 1.000000, 2.000000
1.000000, 1.000000, 0.532690, 1.000000, 0.603730, 1.000000, 0.631405, 0.965255, 0.661065, 0.933865, 0.695195, 0.877370, 0.750410, 0.897775, 0.761605, 0.829770, 0.803780, 0.788095, 0.814995, 0.739035, 0.835675, 0.702765, 0.844200, 0.671920, 0.860410, 0.638560, 0.861930, 0.596480, 0.853410, 0.556860, 0.863440, 0.534950, 0.857220, 1.000000
1.000000, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.428125, 0.500000, 0.500000, 0.000000, 1.000000, 1.000000, 1.000000, 0.589585, 0.000000, 0.000000, 0.000000, 0.543750, 0.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.500000, 0.500000, 2.000000
1.000000, 0.954660, 0.543955, 0.932640, 0.584440, 1.000000, 0.582990, 0.775935, 0.840770, 0.851035, 0.683595, 0.581430, 0.713695, 0.788100, 0.730430, 0.755335, 0.748090, 0.658195, 0.564835, 0.689120, 0.772310, 0.656370, 0.779130, 0.624280, 0.782635, 0.593130, 0.783025, 0.563175, 0.780505, 0.534635, 0.775305, 0.560685, 0.838695, 1.000000
1.000000, 0.178570, 0.000000, 1.000000, 0.914285, 1.000000, 0.000000, 1.000000, 0.383035, 1.000000, 0.980805, 1.000000, 0.311605, 1.000000, 0.000000, 1.000000, 0.569195, 1.000000, 0.000000, 1.000000, 0.483035, 0.078570, 1.000000, 0.768750, 0.928570, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 2.000000
1.000000, 0.995125, 0.471075, 0.998965, 0.434955, 0.993315, 0.402850, 0.996870, 0.370785, 0.963690, 0.349350, 0.963255, 0.310175, 0.949060, 0.281020, 0.924610, 0.239680, 0.937165, 0.214625, 0.895080, 0.200805, 0.873625, 0.176925, 0.841410, 0.157605, 0.826235, 0.134130, 0.805050, 0.123235, 0.773760, 0.098610, 0.745975, 0.083775, 1.000000
0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 1.000000, 1.000000, 1.000000, 1.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.312500, 0.000000, 0.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.500000, 0.500000, 0.500000, 2.000000
1.000000, 1.000000, 0.481350, 1.000000, 0.463085, 0.998005, 0.444805, 0.999190, 0.450345, 0.994705, 0.430930, 0.983370, 0.391525, 0.976440, 0.374505, 0.956180, 0.328000, 0.952905, 0.339240, 0.949955, 0.326545, 0.939370, 0.311785, 0.931065, 0.285050, 0.915860, 0.284390, 0.907165, 0.287035, 0.889595, 0.260115, 0.875575, 0.249240, 1.000000
1.000000, 0.972990, 0.486575, 0.000000, 0.630655, 0.318035, 0.678195, 0.846290, 0.182865, 1.000000, 0.483235, 0.354900, 0.497250, 0.225740, 0.577260, 0.959605, 0.268650, 1.000000, 0.247880, 0.351325, 0.342730, 0.130680, 0.686805, 0.919360, 0.266330, 0.761040, 0.209350, 1.000000, 0.193035, 0.451830, 0.602385, 0.469415, 0.709565, 2.000000
1.000000, 0.990830, 0.504370, 0.990515, 0.480910, 0.987825, 0.471505, 0.979735, 0.465145, 0.995020, 0.477465, 0.973565, 0.444490, 0.966845, 0.436050, 0.971085, 0.442085, 0.898410, 0.404000, 0.941370, 0.413065, 0.931285, 0.406305, 0.942435, 0.401555, 0.909065, 0.394320, 0.892730, 0.380680, 0.884555, 0.384525, 0.871615, 0.380490, 1.000000
1.000000, 0.500000, 0.500000, 1.000000, 0.758620, 0.500000, 0.500000, 0.554955, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 0.387930, 0.221445, 0.083515, 0.884700, 0.815735, 0.500000, 0.500000, 0.767240, 0.678340, 0.048490, 0.724140, 1.000000, 0.000000, 0.000000, 0.907865, 0.500000, 0.500000, 0.500000, 0.500000, 2.000000
1.000000, 0.920670, 0.408190, 0.718220, 0.514595, 0.967105, 0.498665, 0.939735, 0.568975, 0.905605, 0.491055, 0.942795, 0.774955, 0.958570, 0.212570, 0.875000, 0.352400, 0.933380, 0.399480, 1.000000, 1.000000, 0.733050, 0.418550, 0.950330, 0.486110, 0.966790, 0.494210, 0.807910, 0.338510, 0.922315, 0.371470, 0.966615, 0.492875, 1.000000
0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 1.000000, 1.000000, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.500000, 0.500000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 0.500000, 0.500000, 0.500000, 0.500000, 2.000000
1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.955050, 1.000000, 0.365150, 1.000000, 0.084240, 1.000000, 0.000000, 1.000000, 0.000000, 0.862630, 0.000000, 0.211105, 0.000000, 0.289740, 0.000000, 0.000000, 0.235810, 0.000000, 0.950070, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.326570, 1.000000, 0.674225, 1.000000
1.000000, 0.160325, 0.000000, 0.000000, 1.000000, 1.000000, 0.816585, 0.517575, 0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.943415, 0.000000, 0.000000, 1.000000, 0.919200, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.405720, 1.000000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 0.668055, 2.000000
1.000000, 0.978295, 0.540715, 0.987435, 0.471665, 0.985825, 0.457580, 0.980485, 0.467195, 0.973585, 0.506395, 0.977180, 0.416025, 0.973060, 0.402515, 0.998150, 0.338660, 0.951715, 0.320490, 0.957140, 0.363420, 0.950700, 0.350965, 0.999495, 0.296265, 0.936220, 0.327070, 0.960295, 0.346905, 0.919755, 0.304695, 0.910830, 0.294135, 1.000000
1.000000, 0.541665, 0.396575, 0.000000, 1.000000, 0.000000, 1.000000, 0.859375, 0.735865, 0.089285, 0.186385, 0.000000, 0.000000, 0.000000, 1.000000, 0.486235, 0.795760, 0.289435, 0.289435, 0.126860, 0.000000, 0.000000, 0.265995, 0.000000, 0.619050, 1.000000, 0.000000, 0.000000, 0.305430, 0.000000, 0.000000, 0.000000, 0.807290, 2.000000
1.000000, 1.000000, 0.488705, 1.000000, 0.477530, 1.000000, 0.466590, 1.000000, 0.456005, 1.000000, 0.780865, 1.000000, 0.436310, 1.000000, 0.427390, 1.000000, 0.662035, 1.000000, 0.411805, 0.997420, 0.405255, 0.978005, 0.399595, 1.000000, 0.038580, 0.936400, 0.391035, 0.914600, 0.388150, 0.892395, 0.386175, 0.869960, 0.385095, 1.000000
0.000000, 0.000000, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.500000, 0.500000, 1.000000, 1.000000, 0.000000, 0.406250, 1.000000, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000, 0.000000, 0.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.500000, 0.500000, 0.000000, 0.000000, 2.000000
1.000000, 1.000000, 0.529060, 0.972625, 0.537090, 0.999760, 0.566155, 1.000000, 0.490445, 0.974230, 0.535165, 0.978565, 0.573220, 0.974310, 0.556120, 0.954480, 0.600595, 0.983705, 0.581325, 0.998475, 0.571290, 0.953920, 0.582050, 0.958335, 0.612155, 0.942115, 0.617855, 0.942840, 0.612555, 0.891620, 0.647880, 0.917870, 0.655830, 1.000000
1.000000, 0.585940, 0.000000, 0.000000, 1.000000, 0.500000, 0.500000, 0.500000, 0.500000, 0.000000, 1.000000, 0.500000, 0.500000, 0.193230, 0.161460, 0.902605, 0.680730, 0.759895, 0.571875, 0.500000, 0.500000, 0.000000, 0.364585, 0.076040, 0.981250, 1.000000, 1.000000, 0.000000, 0.838540, 0.500000, 0.500000, 0.500000, 0.500000, 2.000000
1.000000, 1.000000, 0.548855, 1.000000, 0.560985, 1.000000, 0.612870, 0.993010, 0.546185, 0.974650, 0.596055, 0.964960, 0.621440, 0.946205, 0.641715, 0.927645, 0.633605, 0.918280, 0.665645, 0.916965, 0.658490, 0.874145, 0.697985, 0.880965, 0.673290, 0.842260, 0.713730, 0.813820, 0.730155, 0.783955, 0.735165, 0.771260, 0.754515, 1.000000
1.000000, 0.508335, 0.321875, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.500000, 0.561460, 0.225000, 0.614065, 0.914065, 1.000000, 0.288540, 0.500000, 0.500000, 0.541665, 0.000000, 0.446875, 0.416665, 1.000000, 0.116665, 0.000000, 0.594270, 0.500000, 0.500000, 1.000000, 0.363540, 2.000000
1.000000, 1.000000, 0.584005, 0.996760, 0.581670, 0.973080, 0.666735, 0.958795, 0.613050, 0.957040, 0.685535, 0.921250, 0.734495, 0.905055, 0.746125, 0.892365, 0.741555, 0.825455, 0.784885, 0.782765, 0.790355, 0.777930, 0.823600, 0.741555, 0.776180, 0.716585, 0.845645, 0.678420, 0.880735, 0.669605, 0.834220, 0.610505, 0.893425, 1.000000
1.000000, 0.819080, 1.000000, 0.604165, 0.000000, 1.000000, 1.000000, 0.938595, 0.654605, 0.165570, 1.000000, 0.470395, 0.793860, 0.508770, 0.525220, 0.242325, 0.000000, 0.571270, 0.483555, 0.663375, 0.280700, 0.000000, 1.000000, 0.904605, 0.000000, 1.000000, 0.469300, 1.000000, 1.000000, 0.603070, 0.000000, 1.000000, 1.000000, 2.000000
1.000000, 1.000000, 0.292715, 1.000000, 0.880655, 0.935300, 0.592965, 1.000000, 0.450375, 0.969220, 0.739950, 0.827260, 0.419600, 1.000000, 0.504395, 0.988065, 0.249370, 0.900125, 0.377515, 0.940325, 0.404525, 1.000000, 0.438440, 0.967965, 0.553390, 0.964450, 0.463755, 1.000000, 0.363065, 0.719850, 0.599245, 0.756910, 0.472990, 1.000000
1.000000, 0.923915, 0.552990, 1.000000, 0.695650, 1.000000, 0.000000, 0.834690, 0.542120, 1.000000, 0.635190, 1.000000, 0.802990, 1.000000, 0.677535, 1.000000, 0.513360, 0.792120, 0.284875, 1.000000, 0.817480, 0.945650, 0.632925, 0.955165, 0.333335, 1.000000, 0.579710, 0.688405, 0.490265, 1.000000, 0.612320, 1.000000, 0.687045, 2.000000
1.000000, 1.000000, 0.640230, 1.000000, 0.512385, 1.000000, 0.538820, 1.000000, 0.521585, 0.993810, 0.666330, 1.000000, 0.527445, 1.000000, 0.521920, 0.978750, 0.377010, 0.921855, 0.456660, 1.000000, 0.520750, 0.999665, 0.636880, 1.000000, 0.304720, 0.982070, 0.489130, 0.933735, 0.616800, 0.972890, 0.389895, 0.901775, 0.463355, 1.000000
0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.000000, 1.000000, 0.828125, 0.500000, 0.500000, 1.000000, 0.000000, 2.000000
