0.815385, 0.800000, 0.712644, 0.504132, 0.815385, 0.763636, 0.736842, 0.484375, 0.687500, 0.766990, 0.642105, 0.453125, 0.753846, 0.772727, 0.715789, 0.504000, 0.750000, 0.825243, 0.757895, 0.460938, 0.815385, 0.825243, 0.821053, 0.492188, 0.753846, 0.807692, 0.700000, 0.504000, 0.830769, 0.776699, 0.621053, 0.492188, 0.830769, 0.815534, 0.663158, 0.492188, 3.000000
0.692308, 0.718182, 0.666667, 0.446281, 0.692308, 0.645455, 0.642105, 0.453125, 0.687500, 0.689320, 0.589474, 0.484375, 0.815385, 0.772727, 0.663158, 0.472000, 0.750000, 0.737864, 0.663158, 0.437500, 0.892308, 0.776699, 0.663158, 0.460938, 0.753846, 0.807692, 0.755556, 0.504000, 0.830769, 0.776699, 0.663158, 0.453125, 0.830769, 0.776699, 0.663158, 0.453125, 3.000000
0.692308, 0.645455, 0.609195, 0.479339, 0.692308, 0.681818, 0.642105, 0.453125, 0.687500, 0.766990, 0.642105, 0.453125, 0.892308, 0.727273, 0.663158, 0.472000, 0.812500, 0.825243, 0.715789, 0.492188, 0.815385, 0.825243, 0.715789, 0.492188, 0.830769, 0.769231, 0.700000, 0.464000, 0.830769, 0.776699, 0.621053, 0.453125, 0.753846, 0.776699, 0.621053, 0.492188, 3.000000
0.692308, 0.681818, 0.666667, 0.446281, 0.692308, 0.718182, 0.642105, 0.453125, 0.750000, 0.815534, 0.684211, 0.484375, 0.815385, 0.772727, 0.715789, 0.504000, 0.812500, 0.825243, 0.715789, 0.492188, 0.815385, 0.776699, 0.663158, 0.492188, 0.830769, 0.769231, 0.655556, 0.464000, 0.753846, 0.776699, 0.621053, 0.492188, 0.753846, 0.776699, 0.621053, 0.453125, 3.000000
0.692308, 0.718182, 0.666667, 0.446281, 0.753846, 0.763636, 0.684211, 0.484375, 0.750000, 0.815534, 0.736842, 0.453125, 0.815385, 0.772727, 0.715789, 0.504000, 0.812500, 0.776699, 0.663158, 0.492188, 0.815385, 0.776699, 0.715789, 0.460938, 0.753846, 0.769231, 0.655556, 0.504000, 0.753846, 0.776699, 0.621053, 0.453125, 0.753846, 0.776699, 0.621053, 0.453125, 3.000000
0.753846, 0.763636, 0.712644, 0.479339, 0.753846, 0.763636, 0.736842, 0.453125, 0.750000, 0.815534, 0.684211, 0.453125, 0.815385, 0.727273, 0.663158, 0.504000, 0.812500, 0.776699, 0.715789, 0.460938, 0.753846, 0.776699, 0.715789, 0.460938, 0.753846, 0.769231, 0.655556, 0.464000, 0.753846, 0.776699, 0.621053, 0.453125, 0.753846, 0.776699, 0.621053, 0.453125, 3.000000
0.753846, 0.763636, 0.712644, 0.446281, 0.815385, 0.718182, 0.589474, 0.453125, 0.750000, 0.766990, 0.589474, 0.453125, 0.753846, 0.727273, 0.715789, 0.472000, 0.750000, 0.776699, 0.715789, 0.460938, 0.753846, 0.737864, 0.610526, 0.437500, 0.753846, 0.769231, 0.655556, 0.464000, 0.753846, 0.737864, 0.621053, 0.453125, 0.830769, 0.737864, 0.621053, 0.453125, 3.000000
0.815385, 0.718182, 0.609195, 0.446281, 0.753846, 0.718182, 0.589474, 0.453125, 0.687500, 0.766990, 0.642105, 0.421875, 0.753846, 0.727273, 0.715789, 0.472000, 0.750000, 0.737864, 0.610526, 0.437500, 0.753846, 0.737864, 0.663158, 0.492188, 0.753846, 0.730769, 0.655556, 0.464000, 0.830769, 0.737864, 0.621053, 0.453125, 0.753846, 0.776699, 0.621053, 0.453125, 3.000000
0.753846, 0.645455, 0.609195, 0.413223, 0.692308, 0.645455, 0.589474, 0.421875, 0.750000, 0.766990, 0.547368, 0.421875, 0.753846, 0.727273, 0.663158, 0.472000, 0.750000, 0.737864, 0.610526, 0.406250, 0.753846, 0.737864, 0.610526, 0.460938, 0.753846, 0.807692, 0.700000, 0.504000, 0.753846, 0.776699, 0.663158, 0.453125, 0.753846, 0.776699, 0.663158, 0.453125, 3.000000
0.692308, 0.645455, 0.609195, 0.413223, 0.753846, 0.718182, 0.547368, 0.421875, 0.750000, 0.728155, 0.547368, 0.421875, 0.753846, 0.690909, 0.610526, 0.416000, 0.750000, 0.737864, 0.610526, 0.460938, 0.692308, 0.699029, 0.568421, 0.437500, 0.753846, 0.769231, 0.700000, 0.464000, 0.753846, 0.776699, 0.663158, 0.453125, 0.753846, 0.776699, 0.621053, 0.421875, 3.000000
0.753846, 0.681818, 0.563218, 0.413223, 0.753846, 0.645455, 0.589474, 0.421875, 0.687500, 0.728155, 0.589474, 0.421875, 0.692308, 0.654545, 0.568421, 0.448000, 0.687500, 0.737864, 0.610526, 0.406250, 0.753846, 0.699029, 0.568421, 0.437500, 0.753846, 0.769231, 0.655556, 0.432000, 0.692308, 0.699029, 0.568421, 0.453125, 0.615385, 0.699029, 0.526316, 0.390625, 3.000000
0.753846, 0.645455, 0.609195, 0.413223, 0.692308, 0.681818, 0.589474, 0.421875, 0.750000, 0.815534, 0.642105, 0.453125, 0.692308, 0.690909, 0.610526, 0.416000, 0.750000, 0.699029, 0.568421, 0.437500, 0.692308, 0.737864, 0.610526, 0.437500, 0.692308, 0.692308, 0.600000, 0.464000, 0.615385, 0.699029, 0.526316, 0.390625, 0.753846, 0.660194, 0.526316, 0.390625, 3.000000
0.692308, 0.681818, 0.609195, 0.413223, 0.753846, 0.763636, 0.642105, 0.453125, 0.750000, 0.815534, 0.589474, 0.453125, 0.753846, 0.654545, 0.568421, 0.448000, 0.687500, 0.737864, 0.610526, 0.437500, 0.753846, 0.660194, 0.568421, 0.406250, 0.615385, 0.692308, 0.555556, 0.400000, 0.753846, 0.660194, 0.526316, 0.390625, 0.753846, 0.660194, 0.526316, 0.421875, 3.000000
0.753846, 0.763636, 0.609195, 0.446281, 0.753846, 0.718182, 0.642105, 0.453125, 0.687500, 0.766990, 0.589474, 0.453125, 0.753846, 0.618182, 0.568421, 0.416000, 0.687500, 0.699029, 0.610526, 0.437500, 0.753846, 0.737864, 0.663158, 0.437500, 0.753846, 0.653846, 0.555556, 0.432000, 0.753846, 0.737864, 0.526316, 0.421875, 0.753846, 0.737864, 0.621053, 0.421875, 3.000000
0.692308, 0.718182, 0.609195, 0.446281, 0.692308, 0.718182, 0.642105, 0.484375, 0.687500, 0.766990, 0.684211, 0.453125, 0.753846, 0.690909, 0.663158, 0.448000, 0.750000, 0.776699, 0.663158, 0.437500, 0.753846, 0.737864, 0.610526, 0.437500, 0.753846, 0.730769, 0.655556, 0.432000, 0.753846, 0.737864, 0.663158, 0.421875, 0.692308, 0.737864, 0.568421, 0.421875, 3.000000
0.692308, 0.718182, 0.712644, 0.446281, 0.753846, 0.718182, 0.642105, 0.453125, 0.750000, 0.766990, 0.589474, 0.453125, 0.753846, 0.690909, 0.610526, 0.448000, 0.750000, 0.737864, 0.663158, 0.437500, 0.753846, 0.699029, 0.568421, 0.437500, 0.692308, 0.730769, 0.600000, 0.432000, 0.692308, 0.699029, 0.621053, 0.421875, 0.692308, 0.737864, 0.568421, 0.421875, 3.000000
0.753846, 0.718182, 0.666667, 0.446281, 0.753846, 0.718182, 0.589474, 0.453125, 0.687500, 0.766990, 0.589474, 0.453125, 0.753846, 0.690909, 0.663158, 0.448000, 0.750000, 0.699029, 0.568421, 0.437500, 0.692308, 0.699029, 0.568421, 0.437500, 0.692308, 0.692308, 0.655556, 0.432000, 0.692308, 0.737864, 0.568421, 0.421875, 0.753846, 0.699029, 0.526316, 0.390625, 3.000000
0.753846, 0.718182, 0.609195, 0.446281, 0.692308, 0.718182, 0.589474, 0.453125, 0.687500, 0.728155, 0.642105, 0.421875, 0.753846, 0.654545, 0.568421, 0.448000, 0.687500, 0.699029, 0.568421, 0.437500, 0.692308, 0.699029, 0.568421, 0.406250, 0.692308, 0.730769, 0.600000, 0.432000, 0.753846, 0.699029, 0.526316, 0.390625, 0.692308, 0.699029, 0.568421, 0.390625, 3.000000
0.692308, 0.681818, 0.666667, 0.413223, 0.692308, 0.645455, 0.505263, 0.421875, 0.625000, 0.689320, 0.547368, 0.421875, 0.692308, 0.654545, 0.568421, 0.416000, 0.687500, 0.699029, 0.526316, 0.406250, 0.630769, 0.621359, 0.484211, 0.382812, 0.692308, 0.692308, 0.600000, 0.400000, 0.615385, 0.660194, 0.526316, 0.390625, 0.615385, 0.699029, 0.526316, 0.421875, 3.000000
0.692308, 0.645455, 0.517241, 0.413223, 0.630769, 0.645455, 0.547368, 0.421875, 0.625000, 0.650485, 0.547368, 0.421875, 0.692308, 0.654545, 0.526316, 0.416000, 0.625000, 0.621359, 0.484211, 0.382812, 0.630769, 0.582524, 0.484211, 0.351562, 0.615385, 0.653846, 0.555556, 0.400000, 0.615385, 0.699029, 0.526316, 0.421875, 0.615385, 0.660194, 0.526316, 0.421875, 3.000000
0.630769, 0.609091, 0.563218, 0.413223, 0.569231, 0.563636, 0.505263, 0.390625, 0.437500, 0.485437, 0.463158, 0.390625, 0.630769, 0.545455, 0.484211, 0.360000, 0.484375, 0.466019, 0.389474, 0.382812, 0.323077, 0.262136, 0.389474, 0.351562, 0.615385, 0.653846, 0.555556, 0.432000, 0.615385, 0.621359, 0.568421, 0.390625, 0.553846, 0.504854, 0.484211, 0.390625, 5.000000
0.569231, 0.563636, 0.517241, 0.380165, 0.446154, 0.454545, 0.463158, 0.390625, 0.312500, 0.339806, 0.294737, 0.367188, 0.492308, 0.436364, 0.389474, 0.392000, 0.312500, 0.262136, 0.389474, 0.351562, 0.261538, 0.330097, 0.389474, 0.382812, 0.615385, 0.615385, 0.600000, 0.400000, 0.553846, 0.504854, 0.484211, 0.390625, 0.553846, 0.543689, 0.484211, 0.390625, 5.000000
0.323077, 0.318182, 0.287356, 0.355372, 0.384615, 0.418182, 0.421053, 0.367188, 0.625000, 0.650485, 0.589474, 0.421875, 0.261538, 0.309091, 0.389474, 0.392000, 0.484375, 0.504854, 0.526316, 0.406250, 0.630769, 0.660194, 0.526316, 0.437500, 0.553846, 0.538462, 0.511111, 0.400000, 0.692308, 0.699029, 0.568421, 0.421875, 0.692308, 0.699029, 0.568421, 0.421875, 5.000000
0.384615, 0.418182, 0.425287, 0.355372, 0.630769, 0.609091, 0.589474, 0.421875, 0.687500, 0.689320, 0.547368, 0.421875, 0.492308, 0.472727, 0.526316, 0.416000, 0.625000, 0.660194, 0.526316, 0.437500, 0.630769, 0.621359, 0.526316, 0.406250, 0.692308, 0.692308, 0.600000, 0.432000, 0.692308, 0.699029, 0.568421, 0.421875, 0.615385, 0.660194, 0.526316, 0.359375, 7.000000
0.630769, 0.609091, 0.563218, 0.355372, 0.569231, 0.609091, 0.463158, 0.335938, 0.500000, 0.524272, 0.336842, 0.304688, 0.569231, 0.509091, 0.431579, 0.360000, 0.484375, 0.504854, 0.389474, 0.320312, 0.492308, 0.504854, 0.305263, 0.296875, 0.553846, 0.538462, 0.388889, 0.336000, 0.492308, 0.466019, 0.368421, 0.296875, 0.492308, 0.504854, 0.284211, 0.296875, 7.000000
0.507692, 0.490909, 0.333333, 0.289256, 0.446154, 0.418182, 0.294737, 0.281250, 0.375000, 0.407767, 0.294737, 0.281250, 0.492308, 0.472727, 0.305263, 0.304000, 0.484375, 0.504854, 0.347368, 0.296875, 0.492308, 0.504854, 0.305263, 0.265625, 0.492308, 0.500000, 0.300000, 0.304000, 0.492308, 0.466019, 0.326316, 0.296875, 0.430769, 0.436893, 0.326316, 0.296875, 7.000000
0.446154, 0.418182, 0.287356, 0.264463, 0.384615, 0.381818, 0.294737, 0.281250, 0.437500, 0.485437, 0.378947, 0.281250, 0.492308, 0.472727, 0.347368, 0.304000, 0.484375, 0.504854, 0.305263, 0.265625, 0.446154, 0.466019, 0.305263, 0.296875, 0.492308, 0.461538, 0.344444, 0.304000, 0.430769, 0.436893, 0.326316, 0.296875, 0.430769, 0.359223, 0.326316, 0.296875, 7.000000
0.446154, 0.454545, 0.379310, 0.264463, 0.384615, 0.354545, 0.378947, 0.304688, 0.265625, 0.271845, 0.294737, 0.335938, 0.446154, 0.436364, 0.305263, 0.304000, 0.312500, 0.398058, 0.305263, 0.296875, 0.215385, 0.262136, 0.263158, 0.320312, 0.430769, 0.355769, 0.344444, 0.304000, 0.307692, 0.330097, 0.284211, 0.328125, 0.246154, 0.262136, 0.368421, 0.296875, 5.000000
0.384615, 0.354545, 0.379310, 0.289256, 0.276923, 0.254545, 0.294737, 0.335938, 0.203125, 0.213592, 0.221053, 0.281250, 0.323077, 0.372727, 0.305263, 0.304000, 0.203125, 0.262136, 0.263158, 0.320312, 0.215385, 0.262136, 0.221053, 0.265625, 0.307692, 0.326923, 0.300000, 0.336000, 0.246154, 0.262136, 0.368421, 0.296875, 0.246154, 0.233010, 0.252632, 0.296875, 5.000000
0.276923, 0.254545, 0.287356, 0.322314, 0.215385, 0.200000, 0.221053, 0.281250, 0.265625, 0.213592, 0.252632, 0.281250, 0.215385, 0.245455, 0.263158, 0.328000, 0.203125, 0.262136, 0.221053, 0.265625, 0.261538, 0.262136, 0.221053, 0.265625, 0.246154, 0.259615, 0.388889, 0.304000, 0.246154, 0.233010, 0.252632, 0.296875, 0.246154, 0.203883, 0.210526, 0.257812, 5.000000
0.276923, 0.200000, 0.241379, 0.264463, 0.215385, 0.200000, 0.252632, 0.304688, 0.203125, 0.242718, 0.252632, 0.304688, 0.261538, 0.245455, 0.221053, 0.272000, 0.250000, 0.233010, 0.178947, 0.265625, 0.215385, 0.233010, 0.178947, 0.296875, 0.246154, 0.201923, 0.222222, 0.264000, 0.184615, 0.203883, 0.210526, 0.296875, 0.184615, 0.203883, 0.210526, 0.296875, 5.000000
0.953846, 0.900000, 0.919540, 0.578512, 0.815385, 0.772727, 0.715789, 0.437500, 0.687500, 0.737864, 0.568421, 0.406250, 0.969231, 0.900000, 0.884211, 0.600000, 0.750000, 0.912621, 0.821053, 0.554688, 0.692308, 0.776699, 0.663158, 0.453125, 0.784615, 0.826923, 0.744444, 0.504000, 0.784615, 0.834951, 0.757895, 0.523438, 0.861538, 0.980583, 0.810526, 0.578125, 3.000000
0.815385, 0.772727, 0.747126, 0.429752, 0.692308, 0.690909, 0.568421, 0.406250, 0.687500, 0.699029, 0.568421, 0.382812, 0.753846, 0.854545, 0.821053, 0.568000, 0.687500, 0.776699, 0.663158, 0.453125, 0.692308, 0.699029, 0.568421, 0.390625, 0.784615, 0.826923, 0.800000, 0.536000, 0.861538, 0.980583, 0.810526, 0.578125, 0.861538, 0.932039, 0.810526, 0.554688, 3.000000
0.692308, 0.690909, 0.586207, 0.396694, 0.692308, 0.654545, 0.568421, 0.382812, 0.687500, 0.699029, 0.568421, 0.406250, 0.692308, 0.727273, 0.663158, 0.464000, 0.687500, 0.699029, 0.568421, 0.390625, 0.692308, 0.699029, 0.568421, 0.390625, 0.861538, 0.971154, 0.855556, 0.592000, 0.861538, 0.932039, 0.810526, 0.554688, 0.661538, 0.708738, 0.610526, 0.437500, 3.000000
0.692308, 0.654545, 0.586207, 0.371901, 0.692308, 0.654545, 0.568421, 0.406250, 0.562500, 0.699029, 0.568421, 0.406250, 0.692308, 0.654545, 0.568421, 0.400000, 0.687500, 0.699029, 0.568421, 0.390625, 0.692308, 0.737864, 0.568421, 0.390625, 0.861538, 0.923077, 0.855556, 0.568000, 0.661538, 0.708738, 0.610526, 0.437500, 0.661538, 0.708738, 0.610526, 0.406250, 3.000000
0.692308, 0.654545, 0.586207, 0.396694, 0.569231, 0.654545, 0.568421, 0.406250, 0.562500, 0.699029, 0.610526, 0.437500, 0.692308, 0.654545, 0.568421, 0.400000, 0.687500, 0.737864, 0.568421, 0.390625, 0.615385, 0.776699, 0.621053, 0.453125, 0.661538, 0.701923, 0.644444, 0.448000, 0.661538, 0.708738, 0.610526, 0.406250, 0.661538, 0.708738, 0.568421, 0.382812, 3.000000
0.569231, 0.654545, 0.632184, 0.429752, 0.569231, 0.690909, 0.715789, 0.460938, 0.625000, 0.776699, 0.715789, 0.460938, 0.615385, 0.727273, 0.621053, 0.464000, 0.609375, 0.776699, 0.621053, 0.453125, 0.615385, 0.776699, 0.663158, 0.453125, 0.661538, 0.701923, 0.600000, 0.392000, 0.600000, 0.708738, 0.568421, 0.406250, 0.661538, 0.747573, 0.568421, 0.437500, 3.000000
0.569231, 0.690909, 0.747126, 0.454545, 0.630769, 0.727273, 0.715789, 0.460938, 0.625000, 0.825243, 0.715789, 0.460938, 0.615385, 0.727273, 0.621053, 0.464000, 0.609375, 0.776699, 0.663158, 0.453125, 0.615385, 0.737864, 0.568421, 0.421875, 0.600000, 0.701923, 0.600000, 0.416000, 0.661538, 0.747573, 0.568421, 0.437500, 0.661538, 0.747573, 0.610526, 0.437500, 3.000000
0.630769, 0.727273, 0.747126, 0.454545, 0.630769, 0.772727, 0.715789, 0.460938, 0.625000, 0.776699, 0.663158, 0.437500, 0.615385, 0.727273, 0.663158, 0.464000, 0.609375, 0.737864, 0.568421, 0.421875, 0.615385, 0.737864, 0.568421, 0.390625, 0.661538, 0.740385, 0.600000, 0.448000, 0.661538, 0.747573, 0.610526, 0.437500, 0.661538, 0.708738, 0.610526, 0.437500, 3.000000
0.630769, 0.772727, 0.747126, 0.454545, 0.630769, 0.727273, 0.663158, 0.437500, 0.625000, 0.660194, 0.526316, 0.382812, 0.615385, 0.690909, 0.568421, 0.432000, 0.609375, 0.737864, 0.568421, 0.390625, 0.615385, 0.660194, 0.526316, 0.390625, 0.661538, 0.740385, 0.644444, 0.448000, 0.661538, 0.708738, 0.610526, 0.437500, 0.600000, 0.669903, 0.484211, 0.382812, 3.000000
