0.240385, 0.049020, 0.253012, 0.007669, 0.100890, 0.212544, 0.317865, 0.068440, 0.372727, 0.581395, 0.516129, 5.000000
0.221154, 0.176471, 0.150602, 0.035276, 0.112760, 1.000000, 1.000000, 0.116252, 0.654545, 0.488372, 0.403226, 1.000000
0.317308, 0.098039, 0.234940, 0.224693, 0.112760, 0.149826, 0.345708, 0.238095, 0.563636, 0.639535, 0.177419, 4.000000
0.355769, 0.220588, 0.228916, 0.012270, 0.112760, 0.097561, 0.199536, 0.086177, 0.454545, 0.348837, 0.564516, 5.000000
0.326923, 0.274510, 0.216867, 0.078221, 0.086053, 0.083624, 0.206497, 0.082707, 0.190909, 0.430233, 0.725806, 5.000000
0.317308, 0.127451, 0.162651, 0.122699, 0.139466, 0.083624, 0.236659, 0.163678, 0.209091, 0.348837, 0.241935, 3.000000
0.307692, 0.186275, 0.174699, 0.050613, 0.148368, 0.090592, 0.440835, 0.173318, 0.745455, 0.430233, 0.370968, 3.000000
0.144231, 0.245098, 0.180723, 0.009202, 0.115727, 0.080139, 0.255220, 0.064392, 0.545455, 0.465116, 0.532258, 4.000000
0.384615, 0.333333, 0.138554, 0.125767, 0.133531, 0.139373, 0.477958, 0.192597, 0.272727, 0.418605, 0.193548, 4.000000
0.326923, 0.245098, 0.168675, 0.012270, 0.074184, 0.083624, 0.232019, 0.103142, 0.509091, 0.406977, 0.419355, 4.000000
0.173077, 0.176471, 0.000000, 0.147239, 0.086053, 0.038328, 0.236659, 0.116445, 0.654545, 0.279070, 0.709677, 4.000000
0.384615, 0.225490, 0.240964, 0.015337, 0.053412, 0.062718, 0.180974, 0.076923, 0.390909, 0.302326, 0.629032, 4.000000
0.326923, 0.235294, 0.216867, 0.021472, 0.071217, 0.121951, 0.243619, 0.067284, 0.345455, 0.569767, 0.693548, 5.000000
0.259615, 0.156863, 0.168675, 0.007669, 0.074184, 0.083624, 0.171694, 0.041835, 0.481818, 0.127907, 0.693548, 4.000000
0.230769, 0.196078, 0.168675, 0.056748, 0.050445, 0.069686, 0.222738, 0.036437, 0.236364, 0.488372, 0.822581, 6.000000
0.250000, 0.078431, 0.150602, 0.012270, 0.142433, 0.066202, 0.269142, 0.073260, 0.463636, 0.255814, 0.500000, 5.000000
0.346154, 0.107843, 0.186747, 0.213190, 0.106825, 0.128920, 0.426914, 0.221515, 0.345455, 0.325581, 0.193548, 4.000000
0.317308, 0.196078, 0.168675, 0.121166, 0.062315, 0.080139, 0.422274, 0.120879, 0.400000, 0.279070, 0.677419, 5.000000
0.259615, 0.254902, 0.216867, 0.159509, 0.127596, 0.177700, 0.552204, 0.217660, 0.654545, 0.383721, 0.209677, 4.000000
0.230769, 0.117647, 0.295181, 0.015337, 0.166172, 0.052265, 0.310905, 0.127048, 0.454545, 0.348837, 0.193548, 4.000000
0.269231, 0.235294, 0.198795, 0.029141, 0.127596, 0.132404, 0.488399, 0.116638, 0.390909, 0.441860, 0.322581, 3.000000
0.298077, 0.294118, 0.150602, 0.141104, 0.091988, 0.090592, 0.422274, 0.192597, 0.509091, 0.453488, 0.193548, 3.000000
0.365385, 0.215686, 0.222892, 0.015337, 0.231454, 0.087108, 0.389791, 0.140158, 0.336364, 0.325581, 0.290323, 3.000000
0.163462, 0.098039, 0.132530, 0.075153, 0.083086, 0.027875, 0.178654, 0.085791, 0.672727, 0.255814, 0.677419, 3.000000
0.326923, 0.235294, 0.198795, 0.012270, 0.059347, 0.094077, 0.232019, 0.059572, 0.390909, 0.337209, 0.774194, 5.000000
0.365385, 0.078431, 0.265060, 0.012270, 0.100890, 0.080139, 0.232019, 0.117409, 0.354545, 0.616279, 0.370968, 4.000000
0.355769, 0.107843, 0.204819, 0.030675, 0.083086, 0.108014, 0.269142, 0.100058, 0.345455, 0.313953, 0.500000, 5.000000
0.230769, 0.343137, 0.295181, 0.088957, 0.106825, 0.034843, 0.245940, 0.177174, 0.500000, 0.406977, 0.161290, 2.000000
0.192308, 0.235294, 0.168675, 0.056748, 0.068249, 0.153310, 0.245940, 0.045306, 0.400000, 0.406977, 0.806452, 6.000000
0.269231, 0.078431, 0.210843, 0.018405, 0.097923, 0.083624, 0.222738, 0.048390, 0.427273, 0.616279, 0.709677, 5.000000
0.346154, 0.176471, 0.222892, 0.134969, 0.112760, 0.139373, 0.320186, 0.213804, 0.672727, 0.581395, 0.322581, 3.000000
0.346154, 0.098039, 0.180723, 0.150307, 0.106825, 0.146341, 0.382831, 0.182957, 0.354545, 0.406977, 0.274194, 4.000000
0.384615, 0.166667, 0.204819, 0.200920, 0.103858, 0.222997, 0.406032, 0.243879, 0.454545, 0.616279, 0.145161, 3.000000
0.298077, 0.078431, 0.210843, 0.010736, 0.100890, 0.066202, 0.401392, 0.107769, 0.481818, 0.465116, 0.451613, 4.000000
0.403846, 0.362745, 0.216867, 0.125767, 0.050445, 0.167247, 0.329466, 0.107769, 0.318182, 0.034884, 0.758065, 6.000000
0.269231, 0.176471, 0.126506, 0.035276, 0.050445, 0.160279, 0.271462, 0.072874, 0.454545, 0.186047, 0.532258, 5.000000
0.230769, 0.147059, 0.228916, 0.015337, 0.103858, 0.034843, 0.241299, 0.089647, 0.527273, 0.593023, 0.548387, 3.000000
0.413462, 0.166667, 0.204819, 0.145706, 0.121662, 0.097561, 0.259861, 0.195296, 0.409091, 0.313953, 0.338710, 4.000000
0.269231, 0.127451, 0.216867, 0.003067, 0.074184, 0.160279, 0.241299, 0.087527, 0.472727, 0.534884, 0.403226, 4.000000
0.298077, 0.166667, 0.144578, 0.046012, 0.142433, 0.038328, 0.176334, 0.136688, 0.245455, 0.302326, 0.241935, 2.000000
0.278846, 0.215686, 0.210843, 0.012270, 0.507418, 0.118467, 0.350348, 0.127048, 0.354545, 0.372093, 0.225806, 4.000000
0.278846, 0.333333, 0.234940, 0.176380, 0.091988, 0.205575, 0.554524, 0.208791, 0.536364, 0.418605, 0.274194, 3.000000
0.336538, 0.058824, 0.295181, 0.007669, 0.086053, 0.090592, 0.208817, 0.109697, 0.436364, 0.581395, 0.419355, 4.000000
0.336538, 0.107843, 0.162651, 0.203988, 0.142433, 0.149826, 0.338747, 0.211297, 0.200000, 0.220930, 0.129032, 6.000000
0.586538, 0.906863, 0.277108, 0.012270, 0.109792, 0.111498, 0.408353, 0.182957, 0.272727, 0.313953, 0.354839, 2.000000
0.298077, 0.205882, 0.138554, 0.122699, 0.139466, 0.188153, 0.477958, 0.184885, 0.409091, 0.255814, 0.129032, 3.000000
0.211538, 0.245098, 0.120482, 0.018405, 0.065282, 0.163763, 0.348028, 0.092346, 0.627273, 0.360465, 0.483871, 4.000000
0.365385, 0.274510, 0.295181, 0.164110, 0.109792, 0.296167, 0.491879, 0.217660, 0.263636, 0.244186, 0.193548, 3.000000
0.394231, 0.176471, 0.246988, 0.223160, 0.091988, 0.125436, 0.480278, 0.202236, 0.218182, 0.441860, 0.322581, 4.000000
0.346154, 0.245098, 0.156627, 0.230061, 0.118694, 0.226481, 0.466357, 0.230576, 0.309091, 0.534884, 0.241935, 3.000000
0.211538, 0.294118, 0.156627, 0.044479, 0.077151, 0.125436, 0.236659, 0.031039, 0.418182, 0.290698, 0.903226, 5.000000
0.250000, 0.156863, 0.156627, 0.116564, 0.133531, 0.156794, 0.401392, 0.159437, 0.363636, 0.325581, 0.241935, 3.000000
0.105769, 0.259804, 0.204819, 0.006135, 0.175074, 0.104530, 0.310905, 0.082321, 0.472727, 0.209302, 0.338710, 3.000000
0.259615, 0.147059, 0.216867, 0.240798, 0.086053, 0.142857, 0.287703, 0.233854, 0.490909, 0.220930, 0.129032, 3.000000
0.250000, 0.343137, 0.192771, 0.012270, 0.115727, 0.027875, 0.134571, 0.094274, 0.327273, 0.220930, 0.548387, 3.000000
0.471154, 0.225490, 0.126506, 0.076687, 0.089021, 0.090592, 0.134571, 0.118951, 0.218182, 0.348837, 0.483871, 2.000000
0.250000, 0.323529, 0.006024, 0.084356, 0.115727, 0.062718, 0.141531, 0.125506, 0.427273, 0.232558, 0.322581, 3.000000
0.442308, 0.147059, 0.295181, 0.110429, 0.077151, 0.069686, 0.199536, 0.123193, 0.290909, 0.139535, 0.645161, 4.000000
0.269231, 0.107843, 0.596386, 0.009202, 0.335312, 0.149826, 0.278422, 0.125120, 0.336364, 0.104651, 0.112903, 4.000000
0.298077, 0.274510, 0.168675, 0.198620, 0.115727, 0.170732, 0.417633, 0.206478, 0.254545, 0.441860, 0.241935, 5.000000
0.288462, 0.637255, 0.120482, 0.092025, 0.133531, 0.080139, 0.129930, 0.118180, 0.363636, 0.069767, 0.500000, 2.000000
0.250000, 0.176471, 0.210843, 0.108896, 0.139466, 0.149826, 0.422274, 0.157316, 0.400000, 0.325581, 0.241935, 3.000000
0.365385, 0.225490, 0.295181, 0.196319, 0.157270, 0.167247, 0.422274, 0.227299, 0.454545, 0.360465, 0.161290, 2.000000
0.269231, 0.156863, 0.132530, 0.179448, 0.124629, 0.114983, 0.317865, 0.186042, 0.345455, 0.523256, 0.225806, 3.000000
0.307692, 0.196078, 0.216867, 0.006135, 0.077151, 0.020906, 0.141531, 0.053788, 0.336364, 0.279070, 0.661290, 4.000000
0.375000, 0.098039, 0.210843, 0.079755, 0.136499, 0.080139, 0.313225, 0.166763, 0.472727, 0.372093, 0.354839, 4.000000
0.250000, 0.098039, 0.289157, 0.052147, 0.525223, 0.216028, 0.327146, 0.142472, 0.309091, 0.209302, 0.209677, 3.000000
0.413462, 0.215686, 0.295181, 0.179448, 0.118694, 0.167247, 0.313225, 0.192597, 0.336364, 0.406977, 0.354839, 5.000000
0.173077, 0.107843, 0.162651, 0.004601, 0.091988, 0.174216, 0.218097, 0.060729, 0.709091, 0.197674, 0.516129, 3.000000
0.307692, 0.078431, 0.439759, 0.006135, 0.382789, 0.195122, 0.327146, 0.125120, 0.327273, 0.093023, 0.193548, 3.000000
0.322115, 0.088235, 0.144578, 0.138037, 0.326409, 0.188153, 0.392111, 0.167149, 0.390909, 0.255814, 0.354839, 4.000000
0.432692, 0.186275, 0.204819, 0.147239, 0.115727, 0.167247, 0.252900, 0.193754, 0.418182, 0.337209, 0.370968, 3.000000
0.240385, 0.147059, 0.198795, 0.013804, 0.080119, 0.045296, 0.222738, 0.074995, 0.545455, 0.232558, 0.516129, 4.000000
0.355769, 0.098039, 0.186747, 0.090491, 0.059347, 0.177700, 0.350348, 0.108926, 0.281818, 0.186047, 0.467742, 4.000000
0.144231, 0.215686, 0.180723, 0.009202, 0.059347, 0.080139, 0.194896, 0.005976, 0.536364, 0.209302, 0.903226, 5.000000
0.269231, 0.313725, 0.180723, 0.072086, 0.086053, 0.062718, 0.269142, 0.095045, 0.581818, 0.593023, 0.741935, 4.000000
0.240385, 0.215686, 0.548193, 0.116564, 0.074184, 0.167247, 0.440835, 0.131675, 0.609091, 0.313953, 0.596774, 4.000000
0.355769, 0.313725, 0.602410, 0.289877, 0.094955, 0.108014, 0.322506, 0.204164, 0.472727, 0.186047, 0.645161, 4.000000
0.490385, 0.186275, 0.168675, 0.003067, 0.044510, 0.094077, 0.276102, 0.052632, 0.263636, 0.151163, 0.709677, 4.000000
0.250000, 0.387255, 0.036145, 0.006135, 0.062315, 0.024390, 0.283063, 0.063428, 0.227273, 0.081395, 0.451613, 3.000000
0.336538, 0.137255, 0.222892, 0.210123, 0.160237, 0.160279, 0.422274, 0.206092, 0.154545, 0.186047, 0.161290, 4.000000
0.163462, 0.196078, 0.126506, 0.015337, 0.068249, 0.073171, 0.176334, 0.060922, 0.636364, 0.232558, 0.725806, 3.000000
0.307692, 0.235294, 0.174699, 0.065951, 0.080119, 0.135889, 0.327146, 0.088105, 0.600000, 0.244186, 0.677419, 4.000000
0.298077, 0.166667, 0.162651, 0.129601, 0.089021, 0.121951, 0.276102, 0.125120, 0.500000, 0.139535, 0.532258, 6.000000
0.269231, 0.117647, 0.084337, 0.058282, 0.519288, 0.114983, 0.368910, 0.132061, 0.190909, 0.267442, 0.225806, 4.000000
0.500000, 0.205882, 0.204819, 0.176380, 0.062315, 0.111498, 0.389791, 0.191826, 0.372727, 0.290698, 0.419355, 3.000000
0.326923, 0.166667, 0.234940, 0.281442, 0.086053, 0.139373, 0.338747, 0.246578, 0.227273, 0.290698, 0.161290, 4.000000
0.346154, 0.107843, 0.186747, 0.213190, 0.106825, 0.128920, 0.426914, 0.221515, 0.345455, 0.325581, 0.193548, 4.000000
0.240385, 0.215686, 0.174699, 0.023006, 0.115727, 0.108014, 0.308585, 0.047233, 0.454545, 0.279070, 0.790323, 5.000000
0.250000, 0.196078, 0.168675, 0.036810, 0.091988, 0.059233, 0.206497, 0.097359, 0.481818, 0.290698, 0.500000, 4.000000
0.221154, 0.205882, 0.162651, 0.016871, 0.044510, 0.038328, 0.155452, 0.042221, 0.445455, 0.337209, 0.741935, 5.000000
0.096154, 0.049020, 0.192771, 0.009202, 0.097923, 0.132404, 0.206497, 0.051860, 0.636364, 0.488372, 0.612903, 5.000000
0.240385, 0.078431, 0.240964, 0.015337, 0.071217, 0.198606, 0.322506, 0.082707, 0.654545, 0.360465, 0.548387, 3.000000
0.278846, 0.098039, 0.180723, 0.088957, 0.115727, 0.132404, 0.561485, 0.163678, 0.518182, 0.348837, 0.322581, 3.000000
0.317308, 0.117647, 0.222892, 0.013804, 0.118694, 0.090592, 0.278422, 0.099287, 0.390909, 0.348837, 0.451613, 3.000000
0.336538, 0.563725, 0.120482, 0.147239, 0.183976, 0.090592, 0.470998, 0.192597, 0.218182, 0.418605, 0.193548, 4.000000
0.384615, 0.186275, 0.349398, 0.162577, 0.080119, 0.146341, 0.352668, 0.204164, 0.309091, 0.220930, 0.145161, 4.000000
0.317308, 0.186275, 0.186747, 0.269939, 0.109792, 0.184669, 0.563805, 0.248506, 0.318182, 0.395349, 0.112903, 3.000000
0.182692, 0.166667, 0.156627, 0.182515, 0.118694, 0.175958, 0.257541, 0.188934, 0.327273, 0.267442, 0.225806, 4.000000
0.317308, 0.127451, 0.240964, 0.009202, 0.178042, 0.076655, 0.341067, 0.109697, 0.636364, 0.244186, 0.419355, 4.000000
0.173077, 0.176471, 0.301205, 0.165644, 0.059347, 0.080139, 0.194896, 0.138230, 0.463636, 0.313953, 0.403226, 4.000000
0.394231, 0.225490, 0.132530, 0.194785, 0.115727, 0.153310, 0.470998, 0.237324, 0.681818, 0.430233, 0.322581, 3.000000
0.384615, 0.215686, 0.222892, 0.010736, 0.124629, 0.048780, 0.201856, 0.134760, 0.545455, 0.465116, 0.322581, 3.000000
0.250000, 0.235294, 0.138554, 0.239264, 0.136499, 0.118467, 0.387471, 0.221515, 0.490909, 0.372093, 0.177419, 3.000000
0.365385, 0.088235, 0.216867, 0.059816, 0.097923, 0.083624, 0.215777, 0.138037, 0.336364, 0.290698, 0.241935, 3.000000
0.432692, 0.117647, 0.295181, 0.016871, 0.086053, 0.125436, 0.366589, 0.130904, 0.300000, 0.174419, 0.338710, 4.000000
0.259615, 0.166667, 0.162651, 0.257669, 0.163205, 0.094077, 0.303944, 0.205321, 0.436364, 0.313953, 0.338710, 4.000000
0.259615, 0.117647, 0.301205, 0.268405, 0.133531, 0.167247, 0.491879, 0.237131, 0.200000, 0.488372, 0.129032, 4.000000
0.326923, 0.088235, 0.204819, 0.088957, 0.097923, 0.048780, 0.236659, 0.109312, 0.245455, 0.209302, 0.451613, 4.000000
0.230769, 0.568627, 0.289157, 0.009202, 0.059347, 0.094077, 0.153132, 0.040293, 0.554545, 0.197674, 0.774194, 6.000000
0.269231, 0.058824, 0.265060, 0.015337, 0.097923, 0.156794, 0.303944, 0.113553, 0.545455, 0.337209, 0.354839, 4.000000
0.211538, 0.186275, 0.114458, 0.016871, 0.032641, 0.076655, 0.234339, 0.051860, 0.545455, 0.290698, 0.741935, 5.000000
0.288462, 0.284314, 0.403614, 0.013804, 0.492582, 0.048780, 0.206497, 0.102757, 0.309091, 0.395349, 0.370968, 4.000000
0.355769, 0.333333, 0.204819, 0.056748, 0.091988, 0.111498, 0.229698, 0.085599, 0.381818, 0.267442, 0.774194, 6.000000
0.461538, 0.098039, 0.216867, 0.018405, 0.091988, 0.076655, 0.412993, 0.163678, 0.481818, 0.383721, 0.241935, 4.000000
0.355769, 0.333333, 0.084337, 0.154908, 0.109792, 0.055749, 0.199536, 0.169462, 0.454545, 0.127907, 0.435484, 3.000000
0.394231, 0.421569, 0.204819, 0.030675, 0.118694, 0.038328, 0.292343, 0.120301, 0.336364, 0.337209, 0.322581, 3.000000
0.298077, 0.245098, 0.186747, 0.055215, 0.091988, 0.066202, 0.194896, 0.048005, 0.418182, 0.302326, 0.870968, 5.000000
0.182692, 0.098039, 0.156627, 0.024540, 0.041543, 0.066202, 0.199536, 0.042221, 0.318182, 0.372093, 0.693548, 4.000000
0.451923, 0.088235, 0.445783, 0.046012, 0.121662, 0.094077, 0.276102, 0.109697, 0.509091, 0.209302, 0.709677, 4.000000
0.413462, 0.362745, 0.204819, 0.118098, 0.083086, 0.108014, 0.480278, 0.202236, 0.536364, 0.488372, 0.274194, 3.000000
0.336538, 0.225490, 0.415663, 0.147239, 0.094955, 0.195122, 0.350348, 0.204164, 0.309091, 0.267442, 0.096774, 3.000000
0.307692, 0.196078, 0.168675, 0.012270, 0.089021, 0.034843, 0.171694, 0.089069, 0.418182, 0.500000, 0.500000, 3.000000
0.317308, 0.176471, 0.180723, 0.021472, 0.065282, 0.038328, 0.276102, 0.088490, 0.427273, 0.313953, 0.548387, 3.000000
0.269231, 0.088235, 0.156627, 0.104294, 0.127596, 0.149826, 0.276102, 0.130519, 0.400000, 0.174419, 0.322581, 4.000000
0.240385, 0.245098, 0.120482, 0.079755, 0.091988, 0.076655, 0.313225, 0.137652, 0.390909, 0.476744, 0.306452, 3.000000
0.125000, 0.264706, 0.156627, 0.095092, 0.074184, 0.118467, 0.257541, 0.091961, 0.600000, 0.209302, 0.564516, 4.000000
0.144231, 0.215686, 0.120482, 0.007669, 0.201780, 0.160279, 0.364269, 0.140544, 0.527273, 0.372093, 0.112903, 2.000000
0.346154, 0.156863, 0.253012, 0.205521, 0.169139, 0.160279, 0.438515, 0.208020, 0.154545, 0.232558, 0.145161, 4.000000
0.278846, 0.421569, 0.144578, 0.023006, 0.100890, 0.041812, 0.338747, 0.063428, 0.454545, 0.441860, 0.806452, 4.000000
0.201923, 0.352941, 0.216867, 0.029141, 0.062315, 0.034843, 0.148492, 0.094467, 0.454545, 0.302326, 0.451613, 4.000000
0.307692, 0.088235, 0.222892, 0.013804, 0.056380, 0.083624, 0.153132, 0.098130, 0.527273, 0.279070, 0.451613, 5.000000
0.346154, 0.098039, 0.216867, 0.191718, 0.139466, 0.243902, 0.357309, 0.248506, 0.636364, 0.151163, 0.177419, 4.000000
0.278846, 0.245098, 0.295181, 0.015337, 0.468843, 0.062718, 0.197216, 0.082707, 0.354545, 0.325581, 0.548387, 4.000000
0.125000, 0.264706, 0.156627, 0.095092, 0.074184, 0.118467, 0.257541, 0.091961, 0.600000, 0.209302, 0.564516, 4.000000
0.307692, 0.147059, 0.198795, 0.006135, 0.100890, 0.153310, 0.234339, 0.078465, 0.290909, 0.500000, 0.451613, 4.000000
0.326923, 0.107843, 0.277108, 0.049080, 0.094955, 0.278746, 0.412993, 0.117409, 0.427273, 0.441860, 0.516129, 5.000000
0.221154, 0.294118, 0.084337, 0.050613, 0.151335, 0.087108, 0.241299, 0.122036, 0.318182, 0.139535, 0.193548, 2.000000
0.211538, 0.205882, 0.162651, 0.026074, 0.103858, 0.062718, 0.250580, 0.046077, 0.536364, 0.220930, 0.758065, 5.000000
0.298077, 0.225490, 0.198795, 0.185583, 0.086053, 0.108014, 0.248260, 0.159823, 0.290909, 0.500000, 0.387097, 4.000000
0.250000, 0.186275, 0.180723, 0.015337, 0.091988, 0.059233, 0.178654, 0.072874, 0.545455, 0.500000, 0.564516, 4.000000
0.346154, 0.225490, 0.156627, 0.122699, 0.115727, 0.156794, 0.457077, 0.179102, 0.490909, 0.162791, 0.177419, 3.000000
0.288462, 0.166667, 0.222892, 0.038344, 0.050445, 0.094077, 0.194896, 0.062464, 0.381818, 0.267442, 0.677419, 4.000000
0.423077, 0.284314, 0.216867, 0.006135, 0.074184, 0.052265, 0.194896, 0.067284, 0.290909, 0.116279, 0.596774, 6.000000
0.221154, 0.245098, 0.180723, 0.036810, 0.080119, 0.097561, 0.266821, 0.040679, 0.536364, 0.209302, 0.822581, 5.000000
0.346154, 0.323529, 0.397590, 0.156442, 0.124629, 0.261324, 0.429234, 0.202236, 0.300000, 0.279070, 0.112903, 3.000000
0.192308, 0.215686, 0.162651, 0.016871, 0.014837, 0.149826, 0.220418, 0.039136, 0.618182, 0.395349, 0.741935, 5.000000
0.317308, 0.352941, 0.373494, 0.171779, 0.103858, 0.174216, 0.331787, 0.200308, 0.363636, 0.279070, 0.112903, 4.000000
0.336538, 0.107843, 0.162651, 0.203988, 0.142433, 0.149826, 0.338747, 0.211297, 0.200000, 0.220930, 0.129032, 6.000000
0.336538, 0.147059, 0.204819, 0.133436, 0.127596, 0.059233, 0.178654, 0.166377, 0.290909, 0.395349, 0.322581, 3.000000
0.288462, 0.156863, 0.204819, 0.061350, 0.068249, 0.121951, 0.292343, 0.107769, 0.436364, 0.197674, 0.419355, 3.000000
0.307692, 0.058824, 0.168675, 0.010736, 0.050445, 0.027875, 0.109049, 0.123578, 0.672727, 0.267442, 0.306452, 3.000000
